##NAME|SUBNAME|TELNUM|NEWADDR|ETCADDR|TYPE|SINCE|WEBSITE@@작은도서관
송파한라비발디작은도서관(위례22단지)|||서울특별시 송파구 위례광장로 163, (장지동, 위례22단지) 아파트 관리사무소(위례동 주민센터 옆)||사립|2015|
수궁동 새마을 작은도서관|||서울특별시 구로구 오리로15길 32, (궁동) 수궁동주민센터||공립|2005|
수락작은도서관|||서울특별시 노원구 덕릉로 859(상계3.4동주민센터) 37-7 상계3.4동주민센터||공립|2008|
수명산작은도서관|||서울특별시 강서구 수명로1길 131(내발산동공공기숙사) 지하1층||공립|2014|
수색장로교회도서관|||서울특별시 은평구 수색로16길 15(수색교회)||사립|2002|
수색한숲도서관|||서울특별시 은평구 은평터널로 66, (수색동, 대림한숲타운아파트) 제2관리사무소 관리동 1층||사립|2015|
수서동 작은도서관|||서울특별시 강남구 광평로 301-4, (수서동) 수서동주민센터||공립|2011|
수송작은도서관|||서울특별시 서초구 신반포로41길 17, (잠원동)||사립|2007|
수유1동 새마을문고|||서울특별시 강북구 삼양로 299, (수유동) 2층||공립|2010|
수유2동 새마을문고|||서울특별시 강북구 한천로 1117, (수유동) 2층||공립|2009|
수유3동 새마을문고|||서울특별시 강북구 노해로 36, (수유동) 2층||공립|1995|
수유마을작은도서관|||서울특별시 강북구 도봉로71길 26, (수유동) 2층||사립|2010|
수화영상도서관|||서울특별시 서대문구 수색로4가길 23 (남가좌동) 1층||사립|2015|
숭인마루 작은도서관|||서울특별시 종로구 지봉로 86(숭인제1동주민센터) 숭인1동 주민센터 2층||공립|2013|
숲 속 북카페|||서울특별시 양천구 신정로 110, (신정동, 신정숲속마을) 신정 숲 속 마을 주민공동시설 2층||사립|2016|
숲속 작은도서관|||서울 관악구 대학동 산50-2||공립|2008|
숲속별 작은도서관|||서울특별시 서초구 헌릉로8길 45, (내곡동, 서초 포레스타 2단지) 숲속별작은도서관||사립|2016|
숲속향기 작은도서관|||서울특별시 은평구 연서로48길 12(은평뉴타운제각말아파트) 501동 앞||사립|2013|
스토리빈 작은도서관|||서울특별시 송파구 중대로 56(국제빌딩) 2층 203호||사립|2013|
스토리영어 우리작은도서관|||서울특별시 강서구 방화대로6라길 26, (공항동) 2층||사립|2016|
스토리지 작은영어도서관|||서울특별시 송파구 문정로13길 15-5, (가락동) 102||사립|2016|
시루뫼쉼터|||서울특별시 은평구 증산서길 89(증산동주민센터) 5층||공립|2002|
신길1동새마을공립작은도서관|||서울특별시 영등포구 영등포로84길 24-5(신길종합사회복지관)||공립|2006|
신길2동 새마을공립작은도서관|||서울특별시 영등포구 영등포로64길 15 청소년문화회관 내 1층 문고||공립|2006|
신길3동 새마을공립작은도서관|||서울특별시 영등포구 신길로41라길 13-8(신길3동주민센터) 신길3동주민센터 2층||공립|1994|
신길4동 새마을공립작은도서관|||서울특별시 영등포구 신길로42길 1(신길4동주민센터) 209-102||공립|2006|
신길5동새마을공립작은도서관|||서울특별시 영등포구 도림로 264(신길5동주민센터)||공립|1998|
신길6동 새마을공립작은도서관|||서울특별시 영등포구 대방천로 193(구립신길6동복지회관)||공립|2006|
신길7동 새마을 공립작은도서관|||서울특별시 영등포구 여의대방로43길 10(신길7동주민센터) 신길7동 주민센터 5층||공립|1997|
신내 지혜담은 도서관|||서울특별시 중랑구 봉화산로 194(신아타운) 4층||사립|2013|
신내2동 북카페|||서울특별시 중랑구 봉화산로 190, (신내동) 2층 관상복합청사||공립|2009|
신내우디안1단지 도담도담도서관|||서울특별시 중랑구 신내역로1길 85, (신내동, 신내우디안1단지) 111동 1층||사립|2015|
신내우디안2단지 나무그늘도서관|||서울특별시 중랑구 신내역로 165(신내우디안2단지) 203동 1층||사립|2014|
신당5동 새마을작은도서관|||서울특별시 중구 퇴계로90길 42(경로당) 2층||공립|1997|
신당동 새마을작은도서관|||서울특별시 중구 다산로29길 10(신당1동 노인복지관) 2,3층||공립|1998|
신대방1동마을문고|||서울특별시 동작구 신대방길 72(신대방1동 주민센터) 주민센터 내||공립|2001|
신대방2동마을문고|||서울특별시 동작구 여의대방로24길 106, (신대방동) 신대방2동 주민센터 2층||공립|2001|
신도림 4차마을문고|||서울특별시 구로구 경인로65길 16-15, (신도림동, 신도림4차e편한세상) 4차e-편한세상 관리실옆||사립|2006|
신도림 월드메르디앙 어린이 작은도서관|||서울특별시 구로구 신도림로 65, (신도림동) 387-3||사립|2013|
신도림동 새마을 작은도서관|||서울특별시 구로구 신도림로 40, (신도림동) 신도림동 주민자치센터 2층||공립|1993|
신도림어린이영어작은도서관|||서울특별시 구로구 신도림로 40, (신도림동) 신도림동주민센터2층||공립|2011|
신도림현대아파트도서관|||서울특별시 구로구 새말로9길 45, (구로동, 신도림현대아파트) 560||사립|1995|
신림동 굴렁쇠 작은도서관|||서울특별시 관악구 신림동길 14(신림동주민센터) 2층||공립|1993|
신림푸르지오 도서관|||서울특별시 관악구 남부순환로 1430, (신림동, 신림푸르지오아파트) 1730||사립|2006|
신방주문고|||서울특별시 중랑구 봉화산로 65(동산빌딩) 3층||사립|2010|
신사 나눔 작은도서관|||서울특별시 강남구 논현로159길 42, (신사동) 301호||사립|2016|
신사동 작은도서관|||서울특별시 강남구 압구정로 128(신사동주민센터) 신사동주민센터||공립|2011|
신사동 해오름 작은도서관|||서울특별시 관악구 조원로 151-1(신사경로당) 3층||공립|1987|
신사어린이도서관|||서울특별시 은평구 은평로 38(신사종합사회복지관) 26-18||사립|1997|
신상도문고|||서울특별시 동작구 양녕로20길 108, (상도동) 신상도교회||사립|2007|
신수동문고|||서울특별시 마포구 독막로 192(신수동주민센터) 신수동주민센터||공립|2010|
신원동 울타리 작은도서관|||서울특별시 관악구 신원로3길 13-6(신원동주민센터) 2층||공립|1992|
신월6동 도서방|||서울 양천구 신월6동 신남 3길 6||공립|1999|
신월7동 도서방|||서울 양천구 신월7동 남부순환로 70길 16-3||공립|2000|
신일문고|||서울특별시 중랑구 상봉로20길 77, (망우동) 신일교회 1층||사립|2013|
신정1동 그린나래 작은도서관|||서울 양천구 신정1동 중앙로 32길 1||공립|1999|
신정6동 도서방|||서울 양천구 신정6동 목동서로 353||공립|2000|
신정7동 도서방|||서울 양천구 신정7동 목동동로 37||공립|2003|
쌍문1동 공립 작은도서관|||서울특별시 도봉구 노해로 147, (쌍문동) 쌍문1동주민센터||공립|1997|
쌍문2동 공립 작은도서관|||서울특별시 도봉구 방학로3길 117, (쌍문동) 보건소 7층||공립|1995|
쌍문3동 공립 작은도서관|||서울특별시 도봉구 노해로44길 9, (쌍문동) 쌍문3동주민센터||공립|1995|
쌍문4동 공립 작은도서관|||서울특별시 도봉구 시루봉로 62-7, (쌍문동)||공립|1997|
쌍용 북카페|||서울특별시 송파구 동남로 193, (가락동, 가락쌍용아파트) 140||사립|2013|
쌍용도서관|||서울특별시 영등포구 도영로7길 15, (도림동, 쌍용플래티넘시티1단지) 쌍용플레티넘시티 104동 2층||사립|2015|
씨넷도서관|||서울특별시 서초구 남부순환로333길 36, (서초동) 해원빌딩 지하1층||사립|2016|
씨앗문고|||서울특별시 도봉구 도봉로 901, (도봉동) 부성빌딩 402호||사립|2007|
씽크엘 작은도서관|||서울특별시 강북구 삼양로54길 92, (미아동) 1층, 3층||사립|2015|
아낌없이 주는 나무|||서울특별시 강북구 월계로7길 11, (미아동) 2층||사립|2015|
아낌없이주는나무|||서울특별시 서대문구 독립문로12길 19, (천연동) 서은교회 1층||사립|2006|
아람작은도서관|||서울특별시 강동구 양재대로84길 31, (둔촌동) 둔촌1동주민센터 2층||공립|1995|
아름다운 꿈 작은도서관|||서울특별시 송파구 마천로 305, (마천동) 3층||사립|2013|
아름다운 도서관|||서울특별시 강남구 삼성로70길 4, (대치동) 지하 1층||사립|2016|
아름다운도서관|||서울특별시 도봉구 도봉로104길 63, (창동)||사립|2012|
아름도서관|||서울특별시 구로구 부일로9길 127, (온수동, 온수힐스테이트)||사립|2012|
아름드리 작은도서관|||서울특별시 마포구 방울내로7길 11(망원2동주민센터) 1층||공립|2009|
아름드리작은도서관|||서울특별시 광진구 워커힐로 93(정립회관) 본관 2층||사립|2013|
아름숲어린이문고|||서울특별시 동대문구 전농로16길 51(래미안아름숲아파트) 110동 지하1층||사립|2012|
아리향기 작은도서관|||서울특별시 강서구 양천로67가길 63(염창동주민센터) 염창동 주민센터 2층||공립|2000|
아빠하우스작은도서관|||서울특별시 강동구 구천면로 279, (천호동) B102호||사립|2016|
아오스딩도서관|||서울특별시 은평구 은평로 205, (녹번동) 녹번동성당||사립|2007|
아이도북센터|||서울특별시 마포구 만리재로 29(사랑의전화종합사회복지관) 아이도북센터||사립|2007|
아이편한 작은도서관|||서울특별시 강서구 강서로 266(우장산아이파크이편한세상아파트) 우장산아이파크이편한세상||사립|2011|
아차산아래 작은도서관 놀자|||서울특별시 광진구 자양로50가길 45 2층||사립|2014|
안말작은도서관|||서울특별시 강동구 풍성로37가길 62, (성내동) 성내2동주민센터 2층||공립|1995|
안암동 새마을문고|||서울특별시 성북구 인촌로 16(안암동주민센터) 140번지 안암동주민센터 3층||공립|1997|
암사종합시장문고|||서울특별시 강동구 고덕로10길 67, (암사동) 2층 마실||공립|2009|
압구정동 작은도서관|||서울특별시 강남구 압구정로33길 48, (압구정동) 압구정동주민센터||공립|2011|
약수동 새마을작은도서관|||서울특별시 중구 다산로8길 32(대한예수교장로회 약수교회) 지하2층||공립|1998|
양재1동 작은도서관|||서울특별시 서초구 바우뫼로 41, (우면동) 2층 작은도서관||공립|2007|
양재2동 작은도서관|||서울특별시 서초구 강남대로12길 44, (양재동) 1층||공립|1999|
양천연세주민문고|||서울특별시 양천구 오목로 64-3, (신월동) 2층||사립|2008|
양평1동 새마을공립작은도서관|||서울특별시 영등포구 영등포로11길 12(양평1동주민센터) 211-1||공립|1999|
양평2동 새마을공립작은도서관|||서울특별시 영등포구 선유로53길 20-7(구립양평제2동복지관) 4가 243-1 3층||공립|2009|
어린이 작은도서관 주영심 나무|||서울특별시 광진구 용마산로1길 91 101호||사립|1999|
어린이도서관 꿈과쉼|||서울특별시 종로구 삼청로 77(삼청감리교회) 삼청교회 내||사립|2006|
어린이도서관 꿈틀|||서울특별시 동대문구 전농로16길 59, (전농동) 1층||사립|2002|
어린이도서관 느티나무|||서울특별시 중구 다산로 75 다니엘빌딩 2층||사립|1999|
어린이도서관 동네북|||서울특별시 은평구 진흥로 174 양광비전센터 3층||사립|2013|
어린이도서관 책읽는엄마 책읽는 아이|||서울특별시 성동구 매봉18길 11, (금호동3가) 마을소통공간 산책 1층||사립|2001|
어린이도서관꿈꾸는세상|||서울특별시 서대문구 증가로8길 76-15, (홍은동) 한우리교회 1층||사립|2006|
어린이아뜰리에|||서울특별시 용산구 이촌로 248(한강맨션) 한강맨션 31-306||사립|2009|
어울림 북터 작은 도서관|||서울특별시 성북구 동소문로34길 73, (돈암동, 길음역 금호어울림 센터힐) 103동 지하1중층||사립|2016|
언니네작은도서관|||서울특별시 영등포구 가마산로 337, (대림동) 미루빌딩 4층||사립|2014|
에델도서관|||서울특별시 구로구 천왕로 47, (천왕동) 에델마을||사립|2012|
에듀까페"맘"작은도서관|||서울특별시 영등포구 대방천로 140-1, (신길동) 신길동||사립|2015|
에듀카페 “맘”|||서울특별시 양천구 월정로48길 15-2, (신월동) 1,2층||사립|2016|
