##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@신한은행
신한은행|대한항공IOC출장소|||신한은행|0327435120|인천 중구 공항로424번길 84||||||||대한항공IOC(출)|(운서동)|||40105
신한은행|만수동지점|||신한은행|0324630155|인천 남동구 담방로 45||VIP||||||만수동|(만수동,희망프라자)|||40105
신한은행|미추홀구청지점|||신한은행|0328897200|인천 미추홀구 독정이로 95||||||||미추홀구청|1층 청사 (숭의동)|||40105
신한은행|미추홀타워출장소|||신한은행|0324585500|인천 연수구 갯벌로 12||||||||미추홀타워(출)|미추홀타워 (송도동)|||40105
신한은행|부평지점|||신한은행|0325042030|인천 부평구 부흥로 337||VIP||||||부평|(부평동)|||40105
신한은행|부평구청지점|||신한은행|0325082121|인천 부평구 부평대로 168||||||||부평구청|2층 청사 (부평동,부평구청)|||40105
신한은행|부평기업금융센터|||신한은행|0325264810|인천 부평구 부흥로 337||||||||부평기업금융센터|(부평동)|||40105
신한은행|부평중앙지점|||신한은행|0325277500|인천 부평구 부평대로 21||VIP||||||부평중앙|(부평동,금남빌딩)|||40105
신한은행|산곡동지점|||신한은행|0325170798|인천 부평구 마장로 121||VIP||||||산곡동|부평현대상가 (산곡동)|||40105
신한은행|산곡중앙지점|||신한은행|0325119695|인천 부평구 원적로 434||VIP||||||산곡중앙|(산곡동,혜성프라자)|||40105
신한은행|석남동금융센터|||신한은행|0325737500|인천 서구 가정로 212||VIP||||||석남동금융센터|(석남동,LA타워)|||40105
신한은행|송도국제도시지점|||신한은행|0328510242|인천 연수구 신송로 121||VIP||||||송도국제도시|(송도동,송도센터프라자)|||40105
신한은행|송도웰카운티지점|||신한은행|0328348228|인천 연수구 인천타워대로 54번길 3||VIP||||||송도웰카운티|(송도동)|||40105
신한은행|송현동지점|||신한은행|0327667700|인천 동구 중봉대로 100||VIP||||||송현동|철재기계 단지상가 (송현동) (구)송림동지점 (폐쇄점)|||40105
신한은행|송현동기업금융센터|||신한은행|0327652732|인천 동구 중봉대로 100||||||||송현동기업금융센터|기계철재단지상가 (송현동)|||40105
신한은행|신한PWM인천센터지점|||신한은행|0324717300|인천 남동구 남동대로 776||||||||신한PWM인천센터|(구월동)|||40105
신한은행|연수구청지점|||신한은행|0328213820|인천 연수구 원인재로 115||VIP||||||연수구청|1층 청사 (동춘동,연수구청)|||40105
신한은행|연수동지점|||신한은행|0328122600|인천 연수구 청능대로 103||VIP||||||연수동|(연수동)|||40105
신한은행|인천가정법원출장소|||신한은행|0324294502|인천 미추홀구 경원대로 881||||||||인천가정법원(출)|(주안동)|||40105
신한은행|인천공항공사출장소|||신한은행|0327436090|인천 중구 공항로424번길 47||||||||인천공항공사(출)|(운서동)|||40105
신한은행|인천공항신도시출장소|||신한은행|0327471148|인천광역시 중구 영종대로 124||||||||인천공항신도시(출)|(운서동)|||40105
신한은행|인천공항화물청사출장소|||신한은행|0327436080|인천 중구 공항동로295번길 77-8||||||||인천공항화물청사(출)|(운서동)|||40105
신한은행|인천광역시청지점|||신한은행|0324236611|인천 남동구 정각로 29||||||||인천광역시청|1층 인천광역시청사 (구월동)|||40105
신한은행|인천국제공항지점|||신한은행|0327435100|인천광역시 중구 공항로 271||VIP||||||인천국제공항|교통센터 지하1층 신한은행 (운서동)|||40105
신한은행|인천금융센터|||신한은행|0324275300|인천 미추홀구 경인로 391||VIP||||||인천금융센터|(주안동,현대아파트)|||40105
신한은행|인천논현역지점|||신한은행|0324215533|인천 남동구 논고개로 121||VIP||||||인천논현역|2층 에스닷몰 (논현동)|||40105
신한은행|인천대학교출장소|||신한은행|0322289170|인천 연수구 아카데미로 119||||||||인천대학교(출)|인천대학교 (송도동)|||40105
신한은행|인천도시공사출장소|||신한은행|0324633311|인천 남동구 인주대로 914번길 42||||||||인천도시공사(출)|(만수동)|||40105
신한은행|인천동구청지점|||신한은행|0327617990|인천 동구 금곡로 67||||||||인천동구청|1층 청사 (송림동,동구청)|||40105
신한은행|인천법원지점|||신한은행|0328767950|인천 미추홀구 소성로 163번길 17||VIP||||||인천법원|(학익동,인천지방법원)|||40105
신한은행|인천삼산동지점|||신한은행|0325110053|인천 부평구 체육관로 40||VIP||||||인천삼산동|신영프라자 2층 (삼산동)|||40105
신한은행|인천상수도사업본부출장소|||신한은행|0328647187|인천 미추홀구 석정로 225||||||||인천상수도사업본부(출)|상수도사업본부 1층 (도화동)|||40105
신한은행|인천서구청지점|||신한은행|0325638096|인천 서구 서곶로 301번길 7-1||||||||인천서구청|(심곡동)|||40105
신한은행|인천서창출장소|||신한은행|0324724225|인천 남동구 서창남로 41||||||||인천서창(출)|(서창동)|||40105
신한은행|인천주안금융센터|||신한은행|0325821112|인천 부평구 백범로 557||||||||인천주안금융센터|(십정동)|||40105
신한은행|인천중구청지점|||신한은행|0327654600|인천 중구 신포로 27번길 80||||||||인천중구청|(관동1가)|||40105
신한은행|인천중앙금융센터|||신한은행|0327626707|인천 중구 신포로 28||VIP||||||인천중앙금융센터|(신포동)|||40105
신한은행|인천터미널지점|||신한은행|0324277052|인천 미추홀구 연남로 35||VIP||||||인천터미널|(관교동,인천교통공사)|||40105
신한은행|주안남지점|||신한은행|0328658005|인천 미추홀구 인하로 280||VIP||||||주안남|(주안동)|||40105
신한은행|청라국제도시지점|||신한은행|0325696525|인천 서구 중봉대로 588||VIP||||||청라국제도시|(연희동)|||40105
신한은행|학익동지점|||신한은행|0328641870|인천 미추홀구 매소홀로 355||VIP||||||학익동|(학익동,학익프라자)|||40105
신한은행|광양금융센터|||신한은행|0617917051|전남 광양시 오류로 40||VIP||||||광양금융센터|(중동)|||40105
신한은행|나주빛가람지점|||신한은행|0613379853|전남 나주시 전력로 2||||||||나주빛가람|(빛가람동)|||40105
신한은행|남악지점|||신한은행|0612827557|전남 무안군 삼향읍 남악3로 71||VIP||||||남악||||40105
신한은행|목포지점|||신한은행|0612450505|전남 목포시 영산로 118||VIP||||||목포|KT 목포지사빌딩 (호남동)|||40105
신한은행|목포대학교지점|||신한은행|0614528764|전남 무안군 청계면 영산로 1666||||||||목포대학교|60호 프라자 (목포대학교)|||40105
신한은행|목포법원출장소|||신한은행|0612727535|전남 목포시 정의로 29||||||||목포법원(출)|(옥암동,광주지방법원목포지원)|||40105
신한은행|목포하당금융센터|||신한은행|0612818111|전남 목포시 백년대로 352||VIP||||||목포하당금융센터|(상동)|||40105
신한은행|순천지점|||신한은행|0617522145|전남 순천시 중앙로 106||VIP||||||순천|(중앙동)|||40105
신한은행|순천법원지점|||신한은행|0617220410|전남 순천시 왕지로 21||||||||순천법원|광주지방법원 순천지원 (왕지동)|||40105
신한은행|순천연향동금융센터|||신한은행|0617210755|전남 순천시 연향3로 31||||||||순천연향동금융센터|(연향동)|||40105
신한은행|여수지점|||신한은행|0616634101|전남 여수시 중앙로 58||VIP||||||여수|(교동)|||40105
신한은행|여수시청로지점|||신한은행|0616852101|전남 여수시 시청로 6||VIP||||||여수시청로|(학동)|||40105
