TYPE|TEXT|NID|LCODE|COMPLETE_DATE|LIMIT_DATE|RESULT|REQUEST_DATE|REVIEW_DATE|HEIGHT_LIMIT|WEIGHT_LIMIT|ROAD_WORK|TIME_ID|POI_CAT|POI_DATE|NET_CAT|NET_DATE|MAP_CAT|MAP_DATE|DATA_CHECK|SERVICE_CHECK|URL|CREATE_DATE|UPDATE_DATE|DEL_FLAG|CMMS_UPDATE_DATE
아파트|여주역 우남퍼스트빌 - 2023.03 입주 예정|12159|561 883 8439|2023-03-01|2023-02-14|미조사|2023-02-13||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/dnjstlsdud/222050853693|2020-08-31|2020-08-31|0|2021-12-23 09:08:50.537148|POLYGON ((1011502.75423 1920199.563112, 1011517.75423 1919920.563112, 1011771.75423 1919977.563112, 1011683.75423 1920235.563112, 1011502.75423 1920199.563112))
시설|음성본성고등학교 2023-03-00|10214|522 473 7521|2023-03-01|2023-01-30|미조사|2023-01-30||||||구축요청||구축요청||구축요청||||http://www.ccreview.co.kr/news/articleView.html?idxno=245085|2020-02-13|2020-02-13|0|2021-12-23 09:08:50.537148|POLYGON ((1004089.808474 1879675.62773, 1004017.308474 1879554.12773, 1004118.308474 1879498.12773, 1004187.308474 1879617.62773, 1004089.808474 1879675.62773))
아파트|한양수자인 디에스티지 2023-03-00|10627|313 373 7003|2023-03-01|2023-01-30|재조사|2023-02-06|2020-03-24|||||구축요청||구축요청||구축요청||||http://sujain-es.co.kr/dh.htm|2020-03-12|2020-03-30|0|2021-12-23 09:08:50.537148|POLYGON ((999826.939411 1664704.808145, 1000008.939411 1664919.808145, 999855.939411 1665041.808145, 999632.939411 1664841.808145, 999826.939411 1664704.808145))
아파트|성주 스위트엠엘크루 - 2023.03 입주 예정|12779|415 514 5447|2023-03-01|2023-02-14|미조사|2023-02-13||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/rkdgustlr79/222144223678|2020-12-18|2020-12-18|0|2021-12-23 09:08:50.537148|POLYGON ((1070265.43583835 1770045.64152693, 1070327.43583835 1769938.64152693, 1070451.43583835 1770007.64152693, 1070387.43583835 1770110.64152693, 1070265.43583835 1770045.64152693))
시설|도마변동1구역재개발|12866|459 243 5780|2023-03-01|2023-01-10|미조사|2022-12-26||||||구축요청||구축요청||구축요청||||https://www.hdec.kr/kr/newsroom/news_view.aspx?NewsSeq=206&NewsType=FUTURE&NewsListType=news_list#.YZsBp2BByUk|2021-01-07|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((989638.530699564 1814863.67982632, 989614.530699564 1814863.67982632, 989386.530699564 1814616.67982632, 989388.530699564 1814599.67982632, 989483.530699564 1814576.67982632, 989576.530699564 1814577.67982632, 989675.530699564 1814571.67982632, 989773.530699564 1814547.67982632, 989859.530699564 1814500.67982632, 989938.530699564 1814503.67982632, 989993.530699564 1814524.67982632, 989638.530699564 1814863.67982632))
아파트|양주옥정A-4(1)BL 아파트|13242|621 653 2600|2023-03-01|2023-02-13|미조사|2023-04-03||0.0|0.0|||예정||구축요청| |완료| |No|No||2021-04-06|2021-11-25|0|2021-12-23 09:08:50.537148|POLYGON ((963807.512769509 1981642.64330792, 963801.512769509 1981402.64330792, 964115.512769509 1981370.64330792, 964093.512769509 1981714.64330792, 963807.512769509 1981642.64330792))
시설|물금2고등학교 신설 예정 2023-03-00|8755|349 315 3218|2023-03-01|2023-01-30|미조사|2023-01-15||||||구축요청||구축요청||구축요청||||http://m.ksilbo.co.kr/news/articleView.html?idxno=718052#cb|2019-08-27|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((1136305.77352907 1702887.28867364, 1136201.27352907 1702777.28867364, 1136270.27352907 1702743.78867364, 1136345.27352907 1702747.78867364, 1136404.77352907 1702786.28867364, 1136305.77352907 1702887.28867364))
아파트|김해일동미라주더네스트 - 2023.03 입주 예정|12776|340 615 1557|2023-03-01|2023-02-14|미조사|2023-02-13||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/renk3369/222124433805|2020-12-18|2020-12-18|0|2021-12-23 09:08:50.537148|POLYGON ((1122353.32219987 1693642.23744232, 1122405.32219987 1693587.23744232, 1122541.32219987 1693706.23744232, 1122449.32219987 1693759.23744232, 1122413.32219987 1693685.23744232, 1122353.32219987 1693642.23744232))
시설|홍북초등학교 이전 - 2023.03 예정|12330|494 112 8225|2023-03-02|2023-02-21|미조사|2022-06-13||||||예정||구축요청| |구축요청| |No|No|https://www.chungnam.go.kr/multi/multiMedia.do?article_no=MD0001590511&med_action=view&mnu_cd=CNNMENU01863|2020-10-13|2020-10-13|0|2021-12-23 09:08:50.537148|POLYGON ((927154.936530142 1850846.89689091, 927116.936530142 1850732.39689091, 927226.686530142 1850693.89689091, 927263.436530142 1850813.39689091, 927154.936530142 1850846.89689091))
시설|공주대학교 옥룡캠퍼스 내 사범대학 부설 특수학교 설립 - 2023.03 개교 예정|13098|472 393 3056|2023-03-02|2022-09-06|미조사|2022-08-22||||||구축요청||구축요청| |구축요청| |No|No|https://news.mt.co.kr/mtview.php?no=2020071510527457880|2021-03-16|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((966991.532935 1828375.971305, 967043.532935 1828126.971305, 967137.032935 1828030.471305, 967192.032935 1828046.971305, 967103.532935 1828410.471305, 966991.532935 1828375.971305))
시설|창원 아이행복센터 - 2023.03 준공 예정|13129|340 664 8549|2023-03-02|2023-02-14|미조사|2023-01-30||||||예정||구축요청| |구축요청| |No|No|http://www.busan.com/view/busan/view.php?code=2021031811150843871|2021-03-22|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((1097088.71612328 1693436.45730307, 1097075.21612328 1693408.45730307, 1097110.71612328 1693383.95730307, 1097126.21612328 1693419.45730307, 1097088.71612328 1693436.45730307))
시설|경북과학고 신축 이전 - 2023년 3월 개교 예정|12507|425 665 6751|2023-03-02|2023-02-07|미조사|2023-01-16||||||예정||구축요청| |구축요청| |No|No|https://news.v.daum.net/v/20201105115210787?f=o|2020-11-09|2020-11-09|0|2021-12-23 09:08:50.537148|POLYGON ((1164462.54325608 1781785.52937757, 1164452.54325608 1781650.52937757, 1164713.54325608 1781645.52937757, 1164710.54325608 1781790.52937757, 1164462.54325608 1781785.52937757))
도로 : 일반도로|울진군 다천~이평 도로 확포장 공사 - 2023-03-18 준공예정|13236|509 245 7390|2023-03-18|2023-03-07|미조사|2023-02-20||||확포장||구축요청||구축요청| |구축요청| |No|No|http://www.dkilbo.com/news/articleView.html?idxno=329573|2021-04-05|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((1169068.77 1867698.116, 1168892.77 1867778.116, 1168756.77 1867650.116, 1168624.77 1867670.116, 1168560.77 1867734.116, 1168292.77 1867670.116, 1167900.77 1867722.116, 1167520.77 1867598.116, 1167380.77 1867578.116, 1167396.77 1867546.116, 1167548.77 1867570.116, 1167708.77 1867602.116, 1167900.77 1867678.116, 1168292.77 1867626.116, 1168544.77 1867690.116, 1168628.77 1867614.116, 1168756.77 1867610.116, 1168916.77 1867722.116, 1169056.77 1867674.116, 1169068.77 1867698.116))
시설|구암1동 행정복지센터 이전|9129|342 684 8851|2023-03-21|2023-01-17|미조사|2023-01-02||0.0|0.0|||구축요청||구축요청| |구축요청| |No|No|https://www.knnews.co.kr/news/articleView.php?idxno=1303678&gubun=|2019-09-24|2021-11-30|0|2021-12-23 09:08:50.537148|POLYGON ((1099632.48071607 1695527.09243045, 1099610.48071607 1695514.34243045, 1099627.10571607 1695493.96743045, 1099646.60571607 1695504.96743045, 1099632.48071607 1695527.09243045))
도로 : 일반도로|희망로 지하차도 연장 및 지하차도 상단 회전교차로 설치 - 2023 상반기 개통예정|12993|510 293 2700|2023-03-30|2023-02-21|미조사|2023-02-06||||신규||해당없음||구축요청| |구축요청| |No|No|http://www.ebaekje.co.kr/news/articleView.html?idxno=105096|2021-02-03|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((964361.59 1866497.75, 964443.59 1866497.75, 964283.59 1867485.75, 964735.59 1867511.75, 964739.59 1867541.75, 964395.59 1867563.75, 964051.59 1867513.75, 964361.59 1866497.75))
시설|밀양시 스포츠파크 2023년 상반기 준공예정|7393|369 875 1417|2023-03-30|2023-02-28|미조사|2023-02-13||||||구축요청||구축요청| |구축요청| |No|No|http://www.idomin.com/?mod=news&act=articleView&idxno=597837|2019-05-09|2021-11-05|0|2021-12-23 09:08:50.537148|POLYGON ((1120832.90059361 1723513.54324204, 1121074.90059361 1723743.54324204, 1120944.90059361 1723863.54324204, 1120649.90059361 1723711.54324204, 1120832.90059361 1723513.54324204))
도로 : 지방도|지방도 618호선 대술-정안 1공구 도로건설사업|5780|493 153 0490|2023-03-30|2022-09-19|미조사|2022-08-08||0.0|0.0|확포장||||구축요청||||||https://cafe.naver.com/exwaylove/69985|2019-03-04|2021-11-25|0|2021-12-23 09:08:50.537148|POLYGON ((945154.744222671 1850294.50578691, 945346.744222671 1849862.50578691, 945490.744222671 1849726.50578691, 945954.744222671 1849574.50578691, 946162.744222671 1849510.50578691, 947226.744222671 1849414.50578691, 947914.744222671 1849342.50578691, 948610.744222671 1849518.50578691, 949066.744222671 1849582.50578691, 949474.744222671 1849750.50578691, 949682.744222671 1849886.50578691, 949562.744222671 1850014.50578691, 949258.744222671 1849774.50578691, 948898.744222671 1849638.50578691, 948346.744222671 1849566.50578691, 947802.744222671 1849462.50578691, 947194.744222671 1849518.50578691, 946394.744222671 1849574.50578691, 945946.744222671 1849678.50578691, 945514.744222671 1849846.50578691, 945226.744222671 1850350.50578691, 945154.744222671 1850294.50578691))
시설|거제 반다비체육관 - 2023-03-00 준공 예정|6020|302 984 9125|2023-03-30|2023-02-21|미조사|2023-02-06||||||구축요청||구축요청| |구축요청| |No|No|http://www.upkorea.net/news/articleView.html?idxno=505875|2019-03-12|2021-11-09|0|2021-12-23 09:08:50.537148|POLYGON ((1102396.92906873 1654836.67487343, 1102343.92906873 1654810.17487343, 1102394.42906873 1654707.67487343, 1102442.42906873 1654746.67487343, 1102396.92906873 1654836.67487343))
도로 : 지방도|국지도84호선 중리-천리간 도로공사 2023년 상반기|5123|553 123 3437|2023-03-30|2022-12-30|미조사|2022-12-05||||신규||해당없음||구축요청| |구축요청| |No|No|https://blog.naver.com/wholesome2na/221448865449|2019-01-24|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((966605.612733684 1911640.40448645, 966565.361800152 1911524.60463581, 966997.361800152 1911460.60463581, 967301.361800152 1911508.60463581, 967709.361800151 1911596.60463581, 968501.361800151 1911748.60463581, 969069.361800152 1911700.60463581, 969797.361800152 1911404.60463581, 970365.361800151 1911124.60463581, 970709.361800152 1910732.60463581, 971173.361800151 1910508.60463581, 971469.361800151 1910420.60463581, 972037.361800151 1910508.60463581, 972397.361800151 1910548.60463581, 972653.361800151 1910492.60463581, 972933.361800151 1910556.60463581, 973389.361800151 1910612.60463581, 973485.361800151 1911020.60463581, 973205.361800151 1910956.60463581, 972549.361800152 1910700.60463581, 972317.361800151 1910700.60463581, 971925.361800151 1910668.60463581, 971549.361800151 1910628.60463581, 971197.361800152 1910668.60463581, 970813.361800151 1910900.60463581, 970525.361800151 1911196.60463581, 970069.361800151 1911444.60463581, 969525.361800151 1911732.60463581, 968973.361800151 1911876.60463581, 968509.361800151 1911876.60463581, 967909.517139957 1911814.74952005, 967487.160157134 1911642.8600503, 967104.092195969 1911571.64869854, 966905.191523826 1911583.92651781, 966605.612733684 1911640.40448645))
도로 : 일반도로|함안 가야읍 자전거도로 설치 2023년 3월 예정|4418|345 544 6957|2023-03-30|2023-03-07|미조사|2023-02-20||||||||구축요청||||||http://www.gnnews.co.kr/news/articleView.html?idxno=343545#09xr|2018-11-27|2021-11-19|0|2021-12-23 09:08:50.537148|POLYGON ((1083492.159396 1698839.28041, 1083550.159396 1698699.28041, 1083550.159396 1698575.28041, 1083480.159396 1698365.28041, 1083502.159396 1698133.28041, 1083622.159396 1697885.28041, 1083608.159396 1697711.28041, 1083778.159396 1697707.28041, 1083812.159396 1697891.28041, 1083776.159396 1698033.28041, 1083650.159396 1698261.28041, 1083796.159396 1698813.28041, 1083492.159396 1698839.28041))
도로 : 기타(도로관련)|동충주일반산업단지 2023 상반기 준공예정|9032|540 894 1821|2023-03-30|2023-02-28|미조사|2023-02-13||||신규||해당없음||구축요청| |구축요청| |No|No|https://blog.naver.com/youjw1636/222075520253|2019-09-20|2021-11-22|0|2021-12-23 09:08:50.537148|POLYGON ((1038813.29185097 1899333.75013517, 1038551.29185097 1898245.75013517, 1040009.939602 1897761.615641, 1040513.939602 1898361.615641, 1039887.29185097 1899269.75013517, 1038813.29185097 1899333.75013517))
시설|수내2동행정복지센터 - 2023.03 준공 예정|12830|571 923 2927|2023-03-31|2023-03-07|미조사|2023-02-13||||||예정||구축요청| |구축요청| |No|No|http://snvision.seongnam.go.kr/13102|2020-12-30|2020-12-30|0|2021-12-23 09:08:50.537148|POLYGON ((966430.486404 1930455.789013, 966402.861404 1930438.039013, 966415.486404 1930423.039013, 966445.236404 1930439.664013, 966430.486404 1930455.789013))
시설|청량리지구중심균형발전촉진지구 2023-상반기|8064|594 113 2114|2023-03-31|2022-12-31|재조사|2022-04-11|2019-09-30|||||완료||구축요청| |구축요청| |No|No||2019-06-25|2021-06-23|0|2021-12-23 09:08:50.537148|POLYGON ((959840.377339 1953531.613327, 959598.377339 1953437.613327, 959264.377339 1953325.613327, 959198.377339 1952861.613327, 959466.377339 1952725.613327, 959786.377339 1952589.613327, 960044.377339 1952971.613327, 960252.377339 1953283.613327, 960428.377339 1953567.613327, 960588.377339 1953875.613327, 960460.377339 1954123.613327, 960384.377339 1954059.613327, 960056.377339 1953687.613327, 959840.377339 1953531.613327))
시설|서울시교육청 신청사 이전 - 2023년 3월 예정|3105|590 673 1361|2023-03-31|2023-02-28|미조사|2023-02-13||||||예정||구축요청| |구축요청| |No|No|http://blog.naver.com/starland2005/222061415459|2018-07-18|2020-10-27|0|2021-12-23 09:08:50.537148|POLYGON ((953623.343312534 1949802.92695521, 953633.343312534 1949711.92695521, 953783.843312534 1949733.92695521, 953780.343312534 1949763.42695521, 953748.343312534 1949760.42695521, 953733.843312534 1949830.92695521, 953695.843312534 1949827.42695521, 953623.343312534 1949802.92695521))
시설|서천군 신청사 옛 서천역 부지 신축 2023-03-00 준공예정|4774|432 042 8392|2023-03-31|2023-02-28|미조사|2023-02-13||||||해당없음||해당없음| |해당없음| |No|No|http://www.news-story.co.kr/news/articleView.html?idxno=65038|2019-01-08|2021-11-10|0|2021-12-23 09:08:50.537148|POLYGON ((928037.486423473 1787062.01467632, 928019.486423473 1786979.01467632, 928050.986423473 1786961.51467632, 928090.736423473 1787056.51467632, 928037.486423473 1787062.01467632))
시설|부산서구복합문화센터 - 2023.03 개관 예정|12275|326 875 3324|2023-03-31|2023-02-28|미조사|2023-02-13||||||완료||구축요청| |구축요청| |No|No|https://www.fnnews.com/news/202009241522452764|2020-09-25|2020-09-25|0|2021-12-23 09:08:50.537148|POLYGON ((1137547.14441167 1679786.15580979, 1137534.39441167 1679767.40580979, 1137556.39441167 1679755.90580979, 1137568.39441167 1679775.15580979, 1137547.14441167 1679786.15580979))
시설|중리공영주차타워 건립 2023 상반기|13465|342 384 7911|2023-03-31|2023-03-21|미조사|2023-03-06||||||예정||구축요청| |구축요청| |No|No|https://www.yna.co.kr/view/AKR20210602116800052?input=1179m|2021-06-07|2021-06-07|0|2021-12-23 09:08:50.537148|POLYGON ((1091704.52147265 1695143.15114226, 1091690.27147265 1695115.52614226, 1091719.64647265 1695100.65114226, 1091735.14647265 1695128.40114226, 1091704.52147265 1695143.15114226))
시설|호텔 락희 - 2023.03 준공 예정|13217|292 942 5003|2023-03-31|2023-03-07|미조사|2023-02-13||||||예정||구축요청| |구축요청| |No|No|http://ikbc.co.kr/kor/news?mode=view&nwCd=main_news_03&menuId=56_65_74&nwid=363736|2021-04-01|2021-04-01|0|2021-12-23 09:08:50.537148|POLYGON ((898168.666169843 1644464.51047327, 898167.916169843 1644463.88547327, 898167.541169843 1644463.88547327, 898191.791169843 1644438.76047327, 898208.791169843 1644459.88547327, 898185.791169843 1644482.88547327, 898168.666169843 1644464.51047327))
시설|쌍용 더 플래티넘 서울역 2023.04 입주예정|10218|592 183 1284|2023-04-01|2023-03-02|미조사|2023-02-15||||||구축요청||구축요청||구축요청||||http://www.dailian.co.kr/news/view/867597?sc=Naver|2020-02-14|2021-11-26|0|2021-12-23 09:08:50.537148|POLYGON ((953042.34 1951342.54, 953062.09 1951290.79, 953096.34 1951299.54, 953073.215 1951354.79, 953042.34 1951342.54))
아파트|안산 푸르지오 브리파크 - 2023.04 입주 예정|10618|566 932 9437|2023-04-01|2023-03-14|미조사|2023-03-20||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/tys01/221989148419|2020-03-12|2021-03-19|0|2021-12-23 09:08:50.537148|POLYGON ((937780.229828 1925690.742941, 937566.229828 1925369.742941, 937792.229828 1925298.742941, 937970.229828 1925550.742941, 937780.229828 1925690.742941))
아파트|호반써밋 라테라스 - 2023.04 입주 예정|13319|550 193 2234|2023-04-01|2023-03-14|미조사|2023-03-20||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/rkdgustlr79/222299913823|2021-04-20|2021-04-20|0|2021-12-23 09:08:50.537148|POLYGON ((960519.032425 1908277.931368, 960487.032425 1908250.931368, 960489.032425 1908157.931368, 960624.032425 1908158.931368, 960626.032425 1908022.931368, 960771.032425 1908029.931368, 960766.032425 1908118.931368, 960694.032425 1908217.931368, 960519.032425 1908277.931368))
아파트|회천덕계역대광로제비앙 - 2023.04 입주 예정|13209|619 943 2213|2023-04-01|2023-03-14|미조사|2023-03-13||||||예정||구축요청| |완료| |No|No|https://blog.naver.com/bongrae74/222072237768|2021-04-01|2021-04-01|0|2021-12-23 09:08:50.537148|POLYGON ((960721.649388916 1979926.31549801, 960712.649388916 1979850.81549801, 960717.149388916 1979787.81549801, 960772.649388916 1979670.31549801, 960806.649388916 1979617.31549801, 960928.649388916 1979850.31549801, 960721.649388916 1979926.31549801))
