##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@현대자동차서비스블루핸즈
현대차블루핸즈|진잠점|||현대자동차서비스블루핸즈|042-5268272|대전광역시 유성구 진잠로 118||||||||현대차블루핸즈 진잠점|(원내동)|||160405
현대차블루핸즈|진해현대서비스|||현대자동차서비스블루핸즈|055-5468582|경상남도 창원시 진해구 죽곡로 136||||||||현대차블루핸즈 진해현대서비스||||160405
현대차블루핸즈|진흥공업사|||현대자동차서비스블루핸즈|031-9522373|경기도 파주시 문산읍 우계로 430-13||||||||현대차블루핸즈 진흥공업사||||160405
현대차블루핸즈|창신종합중기정비|||현대자동차서비스블루핸즈|053-3825900|대구광역시 북구 신천동로 980||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 창신종합중기정비|(산격동)|||160405
현대차블루핸즈|창원신일현대서비스|||현대자동차서비스블루핸즈|055-2929500|경상남도 창원시 의창구 차상로 187||||||||현대차블루핸즈 창원신일현대서비스|(팔용동)|||160405
현대차블루핸즈|천일정비점|||현대자동차서비스블루핸즈|055371-2230|경상남도 양산시 물금읍 제방로 27||마이티;중형트럭;대형트럭||||||현대차블루핸즈 천일정비점||||160405
현대차블루핸즈|춘천자동차종합정비공장|||현대자동차서비스블루핸즈|033-2443777|강원도 춘천시 지내고탄로 9||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 춘천자동차종합정비공장|(신동)|||160405
현대차블루핸즈|카라인대형점|||현대자동차서비스블루핸즈|032-5641516|인천광역시 서구 원당대로 331-15||마이티;중형트럭;대형트럭||||||현대차블루핸즈 카라인대형점|(왕길동)|||160405
현대차블루핸즈|태광자동차|||현대자동차서비스블루핸즈|0236621416|서울특별시 강서구 공항대로59길 65||||||||현대차블루핸즈 태광자동차|(등촌동)|||160405
현대차블루핸즈|포승자동차|||현대자동차서비스블루핸즈|031-6819777|경기도 평택시 포승읍 거산길 10||||||||현대차블루핸즈 포승자동차||||160405
현대차블루핸즈|풍동중부점|||현대자동차서비스블루핸즈|031-9038272|경기도 고양시 일산동구 백마로 517||||||||현대차블루핸즈 풍동중부점|(풍동)|||160405
현대차블루핸즈|풍무점|||현대자동차서비스블루핸즈|031-9988204|경기도 김포시 풍무로 96번길 5||||||||현대차블루핸즈 풍무점|(풍무동)|||160405
현대차블루핸즈|한국쓰리축/현대상용서비스|||현대자동차서비스블루핸즈|061-3908750|전라남도 장성군 동화면 원남평길 15-21||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 한국쓰리축/현대상용서비스||||160405
현대차블루핸즈|한남상용현대서비스|||현대자동차서비스블루핸즈|032-8869321|인천광역시 중구 축항대로296번길 22||마이티;중형트럭;대형트럭||||||현대차블루핸즈 한남상용현대서비스|(신흥동3가)|||160405
현대차블루핸즈|한도자동차공업|||현대자동차서비스블루핸즈|031-5421111|경기도 포천시 가산면 가산로 18||||||||현대차블루핸즈 한도자동차공업||||160405
현대차블루핸즈|합성자동차|||현대자동차서비스블루핸즈|02-9894901|서울특별시 강북구 도봉로 113||||||||현대차블루핸즈 합성자동차|(미아동)|||160405
현대차블루핸즈|현대기아남구정비서비스|||현대자동차서비스블루핸즈|051-6219204|부산광역시 남구 신선로 340||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대기아남구정비서비스|(용당동)|||160405
현대차블루핸즈|현대남부서비스|||현대자동차서비스블루핸즈|061-3370500|전라남도 나주시 산포면 산남로 66||마이티;중형트럭;대형트럭||||||현대차블루핸즈 현대남부서비스||||160405
현대차블루핸즈|현대동일공업사|||현대자동차서비스블루핸즈|031-4097788|경기도 안산시 상록구 오목로 165||||||||현대차블루핸즈 현대동일공업사|(본오동)|||160405
현대차블루핸즈|현대마스타자동차|||현대자동차서비스블루핸즈|031-3584949|경기도 화성시 팔탄면 포승향남로 2960-4||마이티;중형트럭;대형트럭;카운티;쏠라티||||||현대차블루핸즈 현대마스타자동차|(구장리)|||160405
현대차블루핸즈|현대모터스|||현대자동차서비스블루핸즈|02-5433700|서울특별시 서초구 형촌2길 26||||||||현대차블루핸즈 현대모터스|(우면동)|||160405
현대차블루핸즈|현대북대구정비센타|||현대자동차서비스블루핸즈|053-3519100|대구광역시 북구 팔달로37길 64||||||||현대차블루핸즈 현대북대구정비센타|(노원동2가)|||160405
현대차블루핸즈|현대북수원서비스|||현대자동차서비스블루핸즈|031-2070070|경기도 수원시 장안구 천천로 106||||||||현대차블루핸즈 현대북수원서비스|(천천동)|||160405
현대차블루핸즈|현대서대구정비센타|||현대자동차서비스블루핸즈|053-5522323|대구광역시 달서구 달구벌대로308길 24||||||||현대차블루핸즈 현대서대구정비센타|(감삼동)|||160405
현대차블루핸즈|현대서원주서비스|||현대자동차서비스블루핸즈|033-7339800|강원도 원주시 봉화로 145||||||||현대차블루핸즈 현대서원주서비스|(단계동)|||160405
현대차블루핸즈|현대시화모터스|||현대자동차서비스블루핸즈|031-4975555|경기도 시흥시 군자천로 271||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 현대시화모터스|(시화공단2가 203-2)|||160405
현대차블루핸즈|현대양지자동차공업사|||현대자동차서비스블루핸즈|031-3381141|경기도 용인시 처인구 양지면 남평로 39||||||||현대차블루핸즈 현대양지자동차공업사||||160405
현대차블루핸즈|현대오성자동차공업사|||현대자동차서비스블루핸즈|031-9438272|경기도 파주시 탄현면 평화로 563||마이티;카운티;쏠라티||||||현대차블루핸즈 현대오성자동차공업사||||160405
현대차블루핸즈|현대일산자동차정비센타|||현대자동차서비스블루핸즈|031-9775656|경기도 고양시 일산동구 성석로 40||||||||현대차블루핸즈 현대일산자동차정비센타|(중산동)|||160405
현대차블루핸즈|충청써비스|||현대자동차서비스블루핸즈|041-5473399|충청남도 아산시 곡교천로 125번길 35||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 충청써비스|(실옥동)|||160405
현대차블루핸즈|현대장호원서비스|||현대자동차서비스블루핸즈|031-6430080|경기도 이천시 장호원읍 서동대로 8769-1||마이티;카운티;쏠라티||||||현대차블루핸즈 현대장호원서비스||||160405
현대차블루핸즈|협신자동차공업|||현대자동차서비스블루핸즈|031-5666363|경기도 구리시 경춘로162번길 7||||||||현대차블루핸즈 협신자동차공업|(교문동)|||160405
현대차블루핸즈|홍성현대서비스|||현대자동차서비스블루핸즈|041-6338890|충청남도 홍성군 금마면 충서로 2165||||||||현대차블루핸즈 홍성현대서비스||||160405
현대차블루핸즈|화도동부점|||현대자동차서비스블루핸즈|031-5929393|경기도 남양주시 화도읍 경춘로 1713||||||||현대차블루핸즈 화도동부점||||160405
현대차블루핸즈|화성현대서비스|||현대자동차서비스블루핸즈|031356-6200|경기도 화성시 송산면 송산로 84||||||||현대차블루핸즈 화성현대서비스||||160405
현대차블루핸즈|효성자동차공업|||현대자동차서비스블루핸즈|032-5488204|인천광역시 서구 봉수대로 1278||||||||현대차블루핸즈 효성자동차공업|(왕길동)|||160405
현대차블루핸즈|동춘천현대서비스|||현대자동차서비스블루핸즈|033-2533147|강원도 춘천시 후석로462번길 91||||||||현대차블루핸즈 동춘천현대서비스|(후평동)|||160405
현대차블루핸즈|북광주현대서비스|||현대자동차서비스블루핸즈|062-5768272|광주광역시 북구 하서로672번길 37||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 북광주현대서비스|(용전동)|||160405
현대차블루핸즈|합천1급자동차|||현대자동차서비스블루핸즈|055-9332223|경상남도 합천군 대양면 동부로 22||마이티;중형트럭;카운티;쏠라티||||||현대차블루핸즈 합천1급자동차||||160405
현대차블루핸즈|구미자동차정비공장|||현대자동차서비스블루핸즈|054457-5055|경상북도 구미시 선기로3길 44||마이티;카운티;쏠라티||||||현대차블루핸즈 구미자동차정비공장|(남통동)|||160405
현대차블루핸즈|남인천현대써비스|||현대자동차서비스블루핸즈|032816-1500|인천광역시 남동구 은청로 32||||||||현대차블루핸즈 남인천현대써비스|(고잔동)|||160405
현대차블루핸즈|대동정비점|||현대자동차서비스블루핸즈|055-7521121|경상남도 진주시 도동로 154||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 대동정비점|(상대동)|||160405
현대차블루핸즈|동신공업사|||현대자동차서비스블루핸즈|052-2877777|울산광역시 북구 효자로 146||마이티;중형트럭;대형트럭;카운티;중대형버스;쏠라티||||||현대차블루핸즈 동신공업사|(연암동)|||160405
현대차블루핸즈|동양자동차정비|||현대자동차서비스블루핸즈|061-2768204|전라남도 목포시 녹색로 126||||||||현대차블루핸즈 동양자동차정비|(옥암동)|||160405
현대차블루핸즈|평내현대써비스|||현대자동차서비스블루핸즈|031595-3663|경기도 남양주시 경춘로 1319||마이티;카운티;쏠라티||||||현대차블루핸즈 평내현대써비스|(평내동)|||160405
현대차블루핸즈|가경점|||현대자동차서비스블루핸즈|043-2348204|충청북도 청주시 흥덕구 가경로101번길 27||||||||현대차블루핸즈 가경점|(가경동)|||160405
현대차블루핸즈|가능서부점/|||현대자동차서비스블루핸즈|031-8775589|경기도 의정부시 서부로 526||||||||현대차블루핸즈 가능서부점/|(가능동)|||160405
현대차블루핸즈|가능점|||현대자동차서비스블루핸즈|031-8790404|경기도 의정부시 체육로 16||||||||현대차블루핸즈 가능점|(가능동)|||160405
현대차블루핸즈|가락점|||현대자동차서비스블루핸즈|02-4300135|서울특별시 송파구 중대로 203||||||||현대차블루핸즈 가락점|(가락동)|||160405
현대차블루핸즈|가람로중앙점|||현대자동차서비스블루핸즈|031-9471456|경기도 파주시 가람로21번길 7-20||||||||현대차블루핸즈 가람로중앙점|(와동동)|||160405
현대차블루핸즈|가산점|||현대자동차서비스블루핸즈|031544-6230|경기도 포천시 가산면 정금로 239||||||||현대차블루핸즈 가산점||||160405
현대차블루핸즈|가야점|||현대자동차서비스블루핸즈|051-8967778|부산광역시 부산진구 가야대로 660||||||||현대차블루핸즈 가야점||||160405
현대차블루핸즈|가야점|||현대자동차서비스블루핸즈|055-5849966|경상남도 함안군 가야읍 가야로 126||||||||현대차블루핸즈 가야점||||160405
현대차블루핸즈|가좌점|||현대자동차서비스블루핸즈|032573-9944|인천광역시 서구 건지로 395-1||||||||현대차블루핸즈 가좌점|(가좌동)|||160405
현대차블루핸즈|가좌점|||현대자동차서비스블루핸즈|031-9238210|경기도 고양시 일산서구 송산로 414||||||||현대차블루핸즈 가좌점|(가좌동)|||160405
현대차블루핸즈|가평점|||현대자동차서비스블루핸즈|031-5822119|경기도 가평군 가평읍 광장로 21||||||||현대차블루핸즈 가평점||||160405
현대차블루핸즈|가흥점|||현대자동차서비스블루핸즈|054632-8222|경상북도 영주시 신재로 25||||||||현대차블루핸즈 가흥점|(가흥동)|||160405
현대차블루핸즈|갈공점|||현대자동차서비스블루핸즈|063-5458204|전라북도 김제시 벽성로 305||||||||현대차블루핸즈 갈공점|(갈공동)|||160405
현대차블루핸즈|감삼점|||현대자동차서비스블루핸즈|053-5688204|대구광역시 달서구 달구벌대로 1615||||||||현대차블루핸즈 감삼점|(감삼동)|||160405
현대차블루핸즈|강경점|||현대자동차서비스블루핸즈|041-7451475|충청남도 논산시 강경읍 계백로 130-2||||||||현대차블루핸즈 강경점||||160405
