##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@식신맛집
곰소쉼터||||식신맛집|||전라북도 부안군 진서면 진서리 1219-19|||||||곰소쉼터||||
소주한잔||||식신맛집|||전라북도 익산시 모현동1가 242-5|||||||소주한잔||||
차녀||||식신맛집|||전라북도 전주시 완산구 중앙동2가 29-2|||||||차녀||||
삼일관||||식신맛집||전북 전주시 완산구 전주객사2길 20|전라북도 전주시 완산구 고사동 451|||||||삼일관||||
영동슈퍼||||식신맛집||전라북도 전주시 완산구 현무1길 14|전라북도 전주시 완산구 경원동3가 15-6|||||||영동슈퍼||||
일해옥전통콩나물국밥전문||||식신맛집||전북 익산시 주현로 30|전라북도 익산시 주현동 230-14|||||||일해옥전통콩나물국밥전문||||
금암피순대||||식신맛집||전라북도 전주시 덕진구 기린대로 400-61|전라북도 전주시 덕진구 금암동 729-3|||||||금암피순대||||
할머니국수||||식신맛집||전라북도 완주군 봉동동서로 135|전라북도 완주군 봉동읍 장기리 330-1|||||||할머니국수|하나로마트|||
고려당||||식신맛집||전북 익산시 중앙로 52|전라북도 익산시 갈산동 25|||||||고려당||||
일흥옥||||식신맛집|||전라북도 군산시 월명동 6-10|||||||일흥옥||||
째보식당||||식신맛집||전북 군산시 구영3길 47|전라북도 군산시 신창동 4-3|||||||째보식당||||
군산횟집||||식신맛집||전북 군산시 내항2길 173|전라북도 군산시 금동 1-76|||||||군산횟집||||
계곡가든꽃게장군산본부점||||식신맛집||전북 군산시 개정면 금강로 470|전라북도 군산시 개정면 아동리 616|||||||계곡가든꽃게장군산본부점||||
농부가||||식신맛집|||전라북도 전주시 덕진구 우아동2가 900-3|||||||농부가||||
한국집||||식신맛집|||전라북도 전주시 완산구 전동 2-1|||||||한국집||||
프리모파스타||||식신맛집|||전라북도 전주시 완산구 효자동3가 1527-7|||||||프리모파스타||||
교동고로케||||식신맛집||전북 전주시 완산구 경기전길 126|전라북도 전주시 완산구 교동 266-3|||||||교동고로케||||
에루화||||식신맛집||전북 전주시 완산구 고사평5길 25|전라북도 전주시 완산구 서신동 932-10|||||||에루화||||
달빛소리||||식신맛집||전북 전주시 완산구 영선로 21-10|전라북도 전주시 완산구 중화산동2가 274-5|||||||달빛소리||||
원조진안흑돼지||||식신맛집||전북 전주시 덕진구 정언신로 173-1|전라북도 전주시 덕진구 우아동2가 901-10|||||||원조진안흑돼지||||
호남각||||식신맛집|||전라북도 전주시 덕진구 송천동2가 560-3|||||||호남각||||
영광집||||식신맛집||전북 전주시 완산구 고사평4길 20|전라북도 전주시 완산구 서신동 953-1|||||||영광집||||
메밀방앗간||||식신맛집||전라북도 전주시 완산구 백제대로 272|전라북도 전주시 완산구 중화산동2가 652-3|||||||메밀방앗간||||
빈해원||||식신맛집||전북 군산시 동령길 57|전라북도 군산시 장미동 21-5|||||||빈해원||||
함씨네밥상||||식신맛집||전북 전주시 완산구 전주천동로 20|전라북도 전주시 완산구 교동 7-1|||||||함씨네밥상||||
한주옥||||식신맛집|||전라북도 군산시 영화동 15-11|||||||한주옥||||
더짜글세트전북대본점||||식신맛집||전북 전주시 덕진구 명륜3길 18-5|전라북도 전주시 덕진구 덕진동1가 1314-183|||||||더짜글세트전북대본점||||
촌놈의손맛||||식신맛집||전북 전주시 완산구 은행로 65-3|전라북도 전주시 완산구 교동 64-8|||||||촌놈의손맛||||
완산벌연탄집본점||||식신맛집||전북 전주시 덕진구 우아4길 16|전라북도 전주시 덕진구 우아동3가 746-10|||||||완산벌연탄집본점||||
군산복집||||식신맛집||전라북도 군산시 구영7길 15|전라북도 군산시 월명동 17-53|||||||군산복집|군산복집|||
후켄||||식신맛집||전라북도 전주시 완산구 당산로 99|전라북도 전주시 완산구 서신동 765-1|||||||후켄||||
감로헌||||식신맛집||전북 전주시 덕진구 권삼득로 247|전라북도 전주시 덕진구 금암동 728-215|||||||감로헌||||
전라회관||||식신맛집||전라북도 전주시 완산구 안행4길 5|전라북도 전주시 완산구 삼천동1가 751-8|||||||전라회관||||
완주옥||||식신맛집|||전라북도 군산시 죽성동 26-2|||||||완주옥||||
정금식당||||식신맛집||전북 정읍시 중앙2길 34|전라북도 정읍시 수성동 710-1|||||||정금식당||||
압강옥||||식신맛집||전라북도 군산시 삼수길 46|전라북도 군산시 사정동 257-1|||||||압강옥|압강옥|||
이중본||||식신맛집|||전라북도 전주시 완산구 중화산동2가 646-15|||||||이중본||||
족떡이네||||식신맛집||전북 전주시 완산구 은행로 65-3|전라북도 전주시 완산구 교동 64-8|||||||족떡이네||||
국화회관||||식신맛집||전라북도 정읍시 서부로 22|전라북도 정읍시 연지동 259-31|||||||국화회관||||
아프로||||식신맛집|||전라북도 전주시 완산구 효자동3가 1541-9|||||||아프로||||
오선모옛날김밥||||식신맛집||전북 전주시 완산구 송정1길 1|전라북도 전주시 완산구 삼천동1가 601-11|||||||오선모옛날김밥||||
신동양||||식신맛집|||전라북도 익산시 갈산동 129-2|||||||신동양||||
옹고집쌈밥||||식신맛집||전북 군산시 나포면 서왕길 34|전라북도 군산시 나포면 서포리 449-4|||||||옹고집쌈밥||||
신덕식당||||식신맛집||전라북도 고창군 선운사로 8|전라북도 고창군 아산면 삼인리 29-34|||||||신덕식당||||
김미숙부대찌개보쌈본점||||식신맛집||전북 전주시 완산구 백제대로 226|전라북도 전주시 완산구 중화산동2가 647-1|||||||김미숙부대찌개보쌈본점||||
새집||||식신맛집||전북 순창군 순창읍 순창6길 5-1|전라북도 순창군 순창읍 남계리 529|||||||새집||||
대가꽃게장||||식신맛집||전북 군산시 개정면 금강로 466|전라북도 군산시 개정면 아동리 606-6|||||||대가꽃게장||||
진안오겹살||||식신맛집|||전라북도 전주시 완산구 삼천동1가 705-4|||||||진안오겹살||||
호림이네||||식신맛집||전북 전주시 완산구 춘향로 5152|전라북도 전주시 완산구 색장동 429|||||||호림이네||||
화심순두부전주점||||식신맛집||전북 전주시 완산구 서원로 339|전라북도 전주시 완산구 중화산동1가 321-10|||||||화심순두부전주점||||
스페쏘||||식신맛집|||전라북도 전주시 덕진구 덕진동1가 1314-163|||||||스페쏘||||
경방루||||식신맛집||전북 남원시 광한북로 29|전라북도 남원시 금동 10-3|||||||경방루||||
보리나라학원농장||||식신맛집||전북 고창군 공음면 학원농장길 158-6|전라북도 고창군 공음면 예전리 산119-1|||||||보리나라학원농장||||
오스갤러리||||식신맛집||전북 완주군 소양면 오도길 24|전라북도 완주군 소양면 대흥리 409-2|||||||오스갤러리||||
문꼬집||||식신맛집||전라북도 전주시 완산구 태조로 20|전라북도 전주시 완산구 풍남동3가 63-3|||||||문꼬집|딱좋아|||
태백칼국수||||식신맛집|||전라북도 익산시 중앙동1가 52|||||||태백칼국수||||
화탄매운탕||||식신맛집||전북 순창군 적성면 유화로 223|전라북도 순창군 적성면 운림리 865-5|||||||화탄매운탕||||
명천식당슈퍼||||식신맛집||전북 김제시 공덕면 청공로 680-1|전라북도 김제시 공덕면 제말리 289-17|||||||명천식당슈퍼||||
변산온천산장||||식신맛집||전라북도 부안군 묵정길 83-6|전라북도 부안군 변산면 대항리 109-2|||||||변산온천산장|변산온천산장|||
좌수영횟집식당||||식신맛집||전북 부안군 변산면 궁항영상길 131|전라북도 부안군 변산면 격포리 674-24|||||||좌수영횟집식당||||
유성꽃게장||||식신맛집||전라북도 군산시 동수송8길 18|전라북도 군산시 수송동 840-5|||||||유성꽃게장||||
효자문식당||||식신맛집||전북 전주시 완산구 전주객사4길 43-24|전라북도 전주시 완산구 고사동 378-5|||||||효자문식당||||
2대째순대||||식신맛집|||전라북도 순창군 순창읍 남계리 800|||||||2대째순대||||
예스닭강정||||식신맛집||전북 익산시 평동로7길 61-2|전라북도 익산시 중앙동3가 113-3|||||||예스닭강정||||
리스토란테콜리||||식신맛집||전북 전주시 완산구 유연로 170|전라북도 전주시 완산구 효자동3가 1627-1|||||||리스토란테콜리||||
도봉집||||식신맛집|||전라북도 임실군 임실읍 이도리 233-5|||||||도봉집||||
투모로우||||식신맛집|||전라북도 전주시 완산구 풍남동3가 19-6|||||||투모로우||||
새전주횟집||||식신맛집||전북 부안군 변산면 변산해변로 12|전라북도 부안군 변산면 격포리 272-102|||||||새전주횟집||||
한일식당||||식신맛집||전북 익산시 황등면 황등로 106|전라북도 익산시 황등면 황등리 1015-7|||||||한일식당||||
겐돈소바||||식신맛집|||전라북도 전주시 덕진구 인후동1가 850-1|||||||겐돈소바||||
한밭식당||||식신맛집||전북 완주군 봉동읍 원둔산4길 6|전라북도 완주군 봉동읍 둔산리 892-11|||||||한밭식당||||
다래||||식신맛집||전북 전주시 완산구 백제대로 402|전라북도 전주시 완산구 서신동 40-53|||||||다래||||
청림정금자할매집||||식신맛집||전북 고창군 아산면 선운사로 29|전라북도 고창군 아산면 삼인리 49|||||||청림정금자할매집||||
태복장||||식신맛집|||전라북도 임실군 강진면 갈담리 375-1|||||||태복장||||
영국빵집||||식신맛집||전라북도 군산시 대학로 144-1|전라북도 군산시 신풍동 1001-11|||||||영국빵집||||
우리분식||||식신맛집|||전라북도 익산시 창인동1가 132-7|||||||우리분식||||
길명반점||||식신맛집|||전라북도 익산시 남중동 131|||||||길명반점||||
곰소궁횟집||||식신맛집||전라북도 부안군 곰소항길 25|전라북도 부안군 진서면 곰소리 619|||||||곰소궁횟집|곰소궁횟집|||
풍성제과||||식신맛집||전라북도 익산시 서동로 103|전라북도 익산시 마동 349-1|||||||풍성제과|풍성제과마동지점;풍성제과마동지점|||
인천가든||||식신맛집||전라북도 고창군 원평길 9|전라북도 고창군 아산면 용계리 372-8|||||||인천가든|인천가든산장|||
다가양조장||||식신맛집||전북 전주시 완산구 전주객사1길 5|전라북도 전주시 완산구 다가동3가 68|||||||다가양조장||||
금암소바||||식신맛집||전북 전주시 덕진구 기린대로 400-75|전라북도 전주시 덕진구 금암동 729-7|||||||금암소바||||
빅마마김밥||||식신맛집||전북 부안군 부안읍 수정길 9|전라북도 부안군 부안읍 봉덕리 587-3|||||||빅마마김밥||||
그/날의/온도||||식신맛집||전북 전주시 덕진구 원동로 45|전라북도 전주시 덕진구 원동 378-3|||||||그 날의 온도||||
산외장터한우마을||||식신맛집||전북 정읍시 산외면 산외로 450-1|전라북도 정읍시 산외면 평사리 458-2|||||||산외장터한우마을||||
진주도가||||식신맛집|||전라북도 전주시 완산구 중앙동1가 61-3|||||||진주도가||||
장미칼국수||||식신맛집||전북 군산시 큰샘길 26|전라북도 군산시 죽성동 28-6|||||||장미칼국수||||
고사동빌리지||||식신맛집||전북 전주시 완산구 전주객사2길 45-13|전라북도 전주시 완산구 다가동3가 44-1|||||||고사동빌리지||||
폴스베이커리||||식신맛집||전라북도 전주시 완산구 전주객사 1길 81|전라북도 전주시 완산구 다가동4가 119-1|||||||폴스베이커리|국민일보;국민일보|||
고자루||||식신맛집||전북 전주시 완산구 전주객사3길 11-6|전라북도 전주시 완산구 고사동 443-2|||||||고자루||||
도원김밥||||식신맛집||전라북도 완주군 낙평동서로 25|전라북도 완주군 봉동읍 낙평리 295-1|||||||도원김밥||||
태평진미집||||식신맛집||전라북도 전주시 완산구 공북로 69|전라북도 전주시 완산구 태평동 13-12|||||||태평진미집||||
달팽이슈퍼||||식신맛집||전라북도 전주시 완산구 전주객사 2길 53|전라북도 전주시 완산구 다가동4가 86-2|||||||달팽이슈퍼||||
미즈커피||||식신맛집||전북 군산시 해망로 232|전라북도 군산시 장미동 18-2|||||||미즈커피||||
봄||||식신맛집||전라북도 순창군 순창3길 3|전라북도 순창군 순창읍 남계리 661|||||||봄||||
풍남정||||식신맛집||전북 전주시 완산구 태조로 52|전라북도 전주시 완산구 전동 71-1|||||||풍남정||||
골목집||||식신맛집||전북 군산시 계산로 87-8|전라북도 군산시 지곡동 33-17|||||||골목집||||
스테이블||||식신맛집||전라북도 군산시 계산로 87-6|전라북도 군산시 지곡동 36-8|||||||스테이블||||
홍윤베이커리||||식신맛집||전북 군산시 축동안길 40|전라북도 군산시 수송동 807|||||||홍윤베이커리||||
밧짱||||식신맛집||전북 전주시 완산구 전주객사1길 98|전라북도 전주시 완산구 다가동4가 10-10|||||||밧짱||||
