##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@기아자동차오토큐
기아오토큐|동서자동차|126.635494|37.459516|기아자동차오토큐|0328722288|인천광역시 중구 서해대로 402||||||||기아오토큐 동서자동차||||160412
기아오토큐|영종점|126.5351638|37.4854191|기아자동차오토큐|0327518588|인천광역시 중구 운남동로3번길 5||||||||기아오토큐 영종점|운남동|||160412
기아오토큐|연안자동차|126.6053161|37.448686|기아자동차오토큐|0328898585|인천광역시 중구 축항대로86번길 66||||||||기아오토큐 연안자동차|항동7가|||160412
기아오토큐|논현고잔점|126.7167358|37.392878|기아자동차오토큐|0324340478|인천시 남동구 논현고잔로 144||||||||기아오토큐 논현고잔점||||160412
기아오토큐|대성자동차써비스|126.7515972|35.0318861|기아자동차오토큐|0613373232|전남 나주시 금천면 영산로 5678||||||||기아오토큐 대성자동차써비스|(원곡리 257)|||160412
기아오토큐|학동점|127.6656188|34.7542252|기아자동차오토큐|0616858682|전남 여수시 선소로 15||||||||기아오토큐 학동점||||160412
기아오토큐|완도점|126.75332|34.313444|기아자동차오토큐|0615532877|전남 완도군 완도읍 개포로 11-14||||||||기아오토큐 완도점|(군내리 1263-4)|||160412
기아오토큐|장흥점|126.9197194|34.6810639|기아자동차오토큐|0618642929||전남 장흥군 장흥읍 원도리 82-1|||||||기아오토큐 장흥점||||160412
기아오토큐|강진공업사|126.759165|34.626258|기아자동차오토큐|0614330049|전라남도 강진군 강진읍 해강로 1404||||||||기아오토큐 강진공업사||||160412
기아오토큐|고흥점|127.2773194|34.593025|기아자동차오토큐|0618358575|전라남도 고흥군 고흥읍 고흥로 1583-3||||||||기아오토큐 고흥점||||160412
기아오토큐|고흥자동차정비공업사|127.290192|34.604227|기아자동차오토큐|0618331001|전라남도 고흥군 고흥읍 봉동주공길 6||||||||기아오토큐 고흥자동차정비공업사||||160412
기아오토큐|도양점|127.1427993|34.5217003|기아자동차오토큐||전라남도 고흥군 도양읍 우주항공로 7||||||||기아오토큐 도양점||||160412
기아오토큐|광양자동차공업|127.730647|34.952337|기아자동차오토큐|0617938585|전라남도 광양시 강변로 93||||||||기아오토큐 광양자동차공업|광영동|||160412
기아오토큐|광양점|127.5933056|34.9681806|기아자동차오토큐|0617622662|전라남도 광양시 광양읍 순광로 634||||||||기아오토큐 광양점|(인서리 367-1)|||160412
기아오토큐|메디컬자동차공업사|127.5527194|34.9618361|기아자동차오토큐|0617232711|전라남도 광양시 광양읍 주령길 7||||||||기아오토큐 메디컬자동차공업사||||160412
기아오토큐|중마점|127.701925|34.9308222|기아자동차오토큐|0617938572|전라남도 광양시 발섬3길 14||||||||기아오토큐 중마점|중동|||160412
기아오토큐|백운점|127.6969604|34.9370115|기아자동차오토큐|0617944141|전라남도 광양시 오류로 17||||||||기아오토큐 백운점|중동|||160412
기아오토큐|구례점|127.463748|35.21213|기아자동차오토큐|0617818585|전라남도 구례군 구례읍 동편제길 27||||||||기아오토큐 구례점|기아모터스|||160412
기아오토큐|1급대양자동차정비공|126.7147861|34.9359833|기아자동차오토큐|0613370678|전라남도 나주시 세지면 예향로 3148||||||||기아오토큐 1급대양자동차정비공|1급대양자동차정비공업사|||160412
기아오토큐|송월점|126.7137278|35.0238833|기아자동차오토큐|0613338872|전라남도 나주시 예향로 4190||||||||기아오토큐 송월점|송월동,기아자동차 카클리닉 남외점|||160412
기아오토큐|담양점|126.974516|35.315627|기아자동차오토큐|0613818590|전라남도 담양군 담양읍 추성로 1227||||||||기아오토큐 담양점||||160412
기아오토큐|목포서비스|126.4473571|34.8004347|기아자동차오토큐|0612838777|전라남도 목포시 남악로58번길 10||||||||기아오토큐 목포서비스||||160412
기아오토큐|옥암점|126.435121|34.802094|기아자동차오토큐|0612838235|전라남도 목포시 부흥로 115||||||||기아오토큐 옥암점|옥암동|||160412
기아오토큐|용해점|126.409713|34.791214|기아자동차오토큐|0612786556|전라남도 목포시 삼학로 263||||||||기아오토큐 용해점|용해동|||160412
기아오토큐|상동점|126.4263|34.8135257|기아자동차오토큐|0612848585|전라남도 목포시 석현로35번길 1||||||||기아오토큐 상동점|(석현동 668-6) 석현동|||160412
기아오토큐|산정점|126.3857111|34.8009833|기아자동차오토큐|0612728277|전라남도 목포시 연산로 81||||||||기아오토큐 산정점|(산정동 233-17) 산정동|||160412
기아오토큐|태원정비|126.4235839|34.8152842|기아자동차오토큐|0612831194|전라남도 목포시 영산로 600||||||||기아오토큐 태원정비|석현동|||160412
기아오토큐|무안자동차정비공업사|126.473456|34.988257|기아자동차오토큐|0614537600|전라남도 무안군 무안읍 무안중앙로 76||||||||기아오토큐 무안자동차정비공업사|기아자동차공업사|||160412
기아오토큐|신흥정비공업사|127.345831|34.828855|기아자동차오토큐|0618574972|전라남도 보성군 벌교읍 채동선로 85||||||||기아오토큐 신흥정비공업사||||160412
기아오토큐|보성점|127.0795669|34.7599587|기아자동차오토큐|0618520025|전라남도 보성군 보성읍 봉화로 38||||||||기아오토큐 보성점||||160412
기아오토큐|조례점|127.5226669|34.9538699|기아자동차오토큐|0617274500|전라남도 순천시 남신월길 43||||||||기아오토큐 조례점|(조례동)|||160412
기아오토큐|동외점|127.490715|34.952319|기아자동차오토큐|0617438544|전라남도 순천시 동문외1길 3||||||||기아오토큐 동외점|동외동|||160412
기아오토큐|동명자동차공업사|127.52317|34.931314|기아자동차오토큐|0617458585|전라남도 순천시 원연향길 16||||||||기아오토큐 동명자동차공업사|연향동,동명자동차공업사|||160412
기아오토큐|(버스전담)효천종합자동차정비|127.4859008|34.8964194|기아자동차오토큐|0617448266||전라남도 순천시 인월동 산8-1|||||||기아오토큐 (버스전담)효천종합자동차정비||||160412
기아오토큐|가곡점|127.4870944|34.9775667|기아자동차오토큐|0617510880|전라남도 순천시 중앙로 397||||||||기아오토큐 가곡점|가곡동,기아자동차Q서비스|||160412
기아오토큐|풍덕점|127.496075|34.9380389|기아자동차오토큐|0617458582||전라남도 순천시 풍덕동 1283-9|||||||기아오토큐 풍덕점||||160412
기아오토큐|순천서비스|127.5388183|34.940791|기아자동차오토큐|0617250900|전라남도 순천시 해룡면 상성길 302||||||||기아오토큐 순천서비스||||160412
기아오토큐|봉산점|127.725442|34.733039|기아자동차오토큐|0616422682|전라남도 여수시 대교로 17-1||||||||기아오토큐 봉산점|봉산동|||160412
기아오토큐|둔덕점|127.6963653|34.766608|기아자동차오토큐|0616817731|전라남도 여수시 둔덕8길 7-7||||||||기아오토큐 둔덕점|(둔덕동 436-2) 둔덕동|||160412
기아오토큐|여천점|127.6638793|34.7738618|기아자동차오토큐|0616618585|전라남도 여수시 반월길 13-3||||||||기아오토큐 여천점|여천동|||160412
기아오토큐|화장점|127.6502167|34.7742972|기아자동차오토큐|0616818585|전라남도 여수시 성산3길 7||||||||기아오토큐 화장점|화장동|||160412
기아오토큐|문수점|127.700613|34.751179|기아자동차오토큐|0616548585|전라남도 여수시 여문2로 121||||||||기아오토큐 문수점|문수동|||160412
기아오토큐|엑스포정비서비스|127.667827|34.800046|기아자동차오토큐|0616917116|전라남도 여수시 여수산단로 232||||||||기아오토큐 엑스포정비서비스||||160412
기아오토큐|여수자동차공업사|127.705357|34.763844|기아자동차오토큐|0616544958|전라남도 여수시 좌수영로 422||||||||기아오토큐 여수자동차공업사|미평동|||160412
기아오토큐|영광점|126.501851|35.269241|기아자동차오토큐|0613535568|전라남도 영광군 영광읍 천년로10길 4||||||||기아오토큐 영광점||||160412
기아오토큐|홍농점|126.451251|35.395817|기아자동차오토큐|0613568285|전라남도 영광군 홍농읍 홍농로 506||||||||기아오토큐 홍농점||||160412
기아오토큐|한진1급/자동차공업사|126.7762374|35.3052095|기아자동차오토큐|0613928822|전라남도 장성군 장성읍 축령로 51||||||||기아오토큐 한진1급/자동차공업사||||160412
기아오토큐|장성점|126.7714996|35.2907568|기아자동차오토큐|0613928538|전라남도 장성군 황룡면 함장로 5310||||||||기아오토큐 장성점||||160412
기아오토큐|진도점|126.272923|34.478918|기아자동차오토큐|0615425788|전라남도 진도군 진도읍 동외1길 28||||||||기아오토큐 진도점||||160412
기아오토큐|장공업사|126.5891723|34.5754811|기아자동차오토큐|0615368181|전라남도 해남군 해남읍 읍관동길 15||||||||기아오토큐 장공업사|장공업사|||160412
기아오토큐|해남점|126.5865861|34.5752028|기아자동차오토큐|0615328280|전라남도 해남군 해남읍 중앙1로 366||||||||기아오토큐 해남점||||160412
기아오토큐|신해남점|126.610608|34.568277|기아자동차오토큐|0615348271|전라남도 해남군 해남읍 해리3길 13-1||||||||기아오토큐 신해남점|기아모터스|||160412
기아오토큐|화순점|126.992125|35.061597|기아자동차오토큐|0613747929|전라남도 화순군 화순읍 만연로 101||||||||기아오토큐 화순점||||160412
기아오토큐|광진자동차|126.698097|35.433737|기아자동차오토큐|0635642774|전라북도 고창군 고창읍 보릿골로 128||||||||기아오토큐 광진자동차|광진자동차공업사|||160412
기아오토큐|고창점|126.697456|35.436472|기아자동차오토큐|0635648586|전라북도 고창군 고창읍 소반7길 28||||||||기아오토큐 고창점|기아자동차서비스|||160412
기아오토큐|사정점|126.755636|35.960866|기아자동차오토큐|0634528285|전라북도 군산시 번영로 331||||||||기아오토큐 사정점|사정동,기아오토큐 사정점|||160412
기아오토큐|나운점|126.71025|35.961255|기아자동차오토큐|0634658597|전라북도 군산시 서수송1길 23||||||||기아오토큐 나운점|나운동,KIA MOTORS|||160412
기아오토큐|신풍점|126.8996361|35.8005111|기아자동차오토큐|0635448582|전라북도 김제시 동서로 282||||||||기아오토큐 신풍점|신풍동|||160412
기아오토큐|교동점|126.8784139|35.7966861|기아자동차오토큐|0635468861|전라북도 김제시 벽지산로 276||||||||기아오토큐 교동점|교동|||160412
기아오토큐|금동점|127.3742218|35.4019758|기아자동차오토큐|0636360204|전라북도 남원시 금동로 70||||||||기아오토큐 금동점||||160412
기아오토큐|춘향자동차|127.3810653|35.4305942|기아자동차오토큐|0636265114|전라북도 남원시 박달길 7||||||||기아오토큐 춘향자동차|용정동,춘향자동차정비공사|||160412
기아오토큐|향교점|127.392557|35.416848|기아자동차오토큐|0636358572|전라북도 남원시 충정로 149||||||||기아오토큐 향교점|향교동,KIAMOTORS|||160412
기아오토큐|무주점|127.620697|36.0134085|기아자동차오토큐|0633228285|전라북도 무주군 무주읍 당산강변로 216||||||||기아오토큐 무주점||||160412
기아오토큐|부안점|126.7310583|35.7204194|기아자동차오토큐|0635848255|전라북도 부안군 부안읍 오리정로 63||||||||기아오토큐 부안점|기아모터스|||160412
기아오토큐|순창공업사|127.117684|35.365197|기아자동차오토큐|0636531234|전라북도 순창군 순창읍 강천로 19-6||||||||기아오토큐 순창공업사|순창자동차공업사|||160412
기아오토큐|순창점|127.145277|35.375424|기아자동차오토큐|0636538572|전라북도 순창군 순창읍 순창로 268||||||||기아오토큐 순창점||||160412
기아오토큐|삼례점|127.0732167|35.9092583|기아자동차오토큐|0632910022|전라북도 완주군 삼례읍 삼례로 398||||||||기아오토큐 삼례점||||160412
기아오토큐|풍남자동차|127.0350417|35.8212944|기아자동차오토큐|0632291800|전라북도 완주군 이서면 이서남로 361-22||||||||기아오토큐 풍남자동차||||160412
기아오토큐|영등점|126.9706917|35.9495833|기아자동차오토큐|0638574654|전라북도 익산시 고봉로 225||||||||기아오토큐 영등점|영등동,기아자동차Q서비스|||160412
기아오토큐|제일자동차|126.936367|35.940181|기아자동차오토큐|0638525119|전라북도 익산시 군익로 446-1||||||||기아오토큐 제일자동차|송학동|||160412
기아오토큐|신흥점|126.9866889|35.9376722|기아자동차오토큐|0638338253|전라북도 익산시 서동로 318||||||||기아오토큐 신흥점|(신흥동)|||160412
기아오토큐|어양점|126.995814|35.949742|기아자동차오토큐|0638364772|전라북도 익산시 선화로 607||||||||기아오토큐 어양점|어양동,기아모터스|||160412
기아오토큐|신동점|126.964217|35.957534|기아자동차오토큐|0638518700|전라북도 익산시 인북로 362||||||||기아오토큐 신동점|신동,기아자동차큐서비스|||160412
기아오토큐|송학점|126.9428444|35.9344806|기아자동차오토큐|0638540002|전라북도 익산시 학곤로 52||||||||기아오토큐 송학점|송학동 (송학점 기아오토큐)|||160412
기아오토큐|장계점|127.5823694|35.7297278|기아자동차오토큐|0633521515|전라북도 장수군 장계면 한들1길 2||||||||기아오토큐 장계점||||160412
기아오토큐|인후남부점|127.1628639|35.8241222|기아자동차오토큐|0632418572|전라북도 전주시 덕진구 견훤로 170||||||||기아오토큐 인후남부점|인후동1가|||160412
기아오토큐|송천점|127.12211|35.862116|기아자동차오토큐|0632788586|전라북도 전주시 덕진구 두간로 48||||||||기아오토큐 송천점|송천동1가|||160412
기아오토큐|서전주서비스|127.0870194|35.8594444|기아자동차오토큐|0632118100|전라북도 전주시 덕진구 비석날로 131||||||||기아오토큐 서전주서비스|(팔복동2가)|||160412
기아오토큐|인후점|127.1603417|35.8343833|기아자동차오토큐|0632428572|전라북도 전주시 덕진구 안덕원로 287||||||||기아오토큐 인후점|인후동1가,기아오토큐 인후점|||160412
기아오토큐|금암점|127.1319556|35.8332083|기아자동차오토큐|0632759988|전라북도 전주시 덕진구 전주천동로 485||||||||기아오토큐 금암점|금암동,KIA MOTORS금암점|||160412
기아오토큐|동산점|127.078089|35.870742|기아자동차오토큐|0632148572|전라북도 전주시 덕진구 쪽구름2길 10||||||||기아오토큐 동산점|동산동,KIA MOTORS|||160412
기아오토큐|효자점|127.104686|35.833208|기아자동차오토큐|0632728582|전라북도 전주시 완산구 서곡6길 6||||||||기아오토큐 효자점||||160412
기아오토큐|중화산점|127.1291198|35.8146248|기아자동차오토큐|0632258283|전라북도 전주시 완산구 어은로 41||||||||기아오토큐 중화산점|(중화산동2가 218,517-58,206-1) 중화산동2가|||160412
기아오토큐|서학점|127.1493028|35.7985389|기아자동차오토큐|0632868572|전라북도 전주시 완산구 장승배기로 328||||||||기아오토큐 서학점|서서학동,KIA MOTORS|||160412
기아오토큐|효자중부점|127.1003646|35.8002759|기아자동차오토큐|0632238582|전라북도 전주시 완산구 천잠로 176||||||||기아오토큐 효자중부점|효자동2가|||160412
기아오토큐|시기점|126.8611611|35.5599361|기아자동차오토큐|0635328782|전라북도 정읍시 관통로 46||||||||기아오토큐 시기점|시기동,기아모터스|||160412
기아오토큐|농소점|126.8543548|35.5796087|기아자동차오토큐|0635372653|전라북도 정읍시 명덕1길 85||||||||기아오토큐 농소점|82-1 농소동.기아오토큐 농소점|||160412
기아오토큐|신성자동차|126.834649|35.578391|기아자동차오토큐|0635378585|전라북도 정읍시 충정로 501||||||||기아오토큐 신성자동차|공평동,신성자동차공업사|||160412
기아오토큐|진안점|127.4351306|35.789|기아자동차오토큐|0634331101|전라북도 진안군 진안읍 진장로 17||||||||기아오토큐 진안점||||160412
기아오토큐|미룡점|126.6877136|35.9475136|기아자동차오토큐|0634675245||전북 군산시 미룡동 442-5|||||||기아오토큐 미룡점||||160412
기아오토큐|군산서비스|126.6779403|35.9514275|기아자동차오토큐|0634630100|전북 군산시 미성로 502-2||||||||기아오토큐 군산서비스|(미룡동 587)|||160412
기아오토큐|남원점|126.6280556|33.260325|기아자동차오토큐|0647673800|제주특별자치도 서귀포시 남원읍 일주동로 8052||||||||기아오토큐 남원점||||160412
기아오토큐|대정점|126.2575327|33.2225556|기아자동차오토큐|0647943692|제주특별자치도 서귀포시 대정읍 동일하모로 227-3||||||||기아오토큐 대정점||||160412
기아오토큐|성산점|126.9126806|33.4438139|기아자동차오토큐|0647849752|제주특별자치도 서귀포시 성산읍 일주동로 4402||||||||기아오토큐 성산점|(고성리 1745-2)|||160412
기아오토큐|동홍점|126.561363|33.258565|기아자동차오토큐|0647324062|제주특별자치도 서귀포시 중앙로 194||||||||기아오토큐 동홍점|동홍동,기아자동차AS센타|||160412
기아오토큐|신안자동차|126.583435|33.2884427|기아자동차오토큐|0647679105|제주특별자치도 서귀포시 토평공단로115번길 12||||||||기아오토큐 신안자동차|(토평동 3279-9) 토평동|||160412
기아오토큐|하원중문점|126.460075|33.2510556|기아자동차오토큐|0647388209||제주특별자치도 서귀포시 하원동 1334-1|||||||기아오토큐 하원중문점||||160412
기아오토큐|영도모터스|126.4672241|33.4776035|기아자동차오토큐|0647497888||제주특별자치도 제주시 노형동 3115-2|||||||기아오토큐 영도모터스||||160412
기아오토큐|노형점|126.4767694|33.4790861|기아자동차오토큐|0647488285|제주특별자치도 제주시 노형로 358||||||||기아오토큐 노형점|노형동|||160412
기아오토큐|조흥자동차공업사|126.5691833|33.5117721|기아자동차오토큐|0647222581|제주특별자치도 제주시 선반로10길 5||||||||기아오토큐 조흥자동차공업사|화북일동|||160412
기아오토큐|외도점|126.420846|33.485452|기아자동차오토큐|0647117733|제주특별자치도 제주시 연대마을길 75||||||||기아오토큐 외도점|외도이동|||160412
기아오토큐|오라점|126.5067138|33.4897665|기아자동차오토큐|0647488181|제주특별자치도 제주시 연삼로 116||||||||기아오토큐 오라점|(오라삼동 2811-4) 오라삼동|||160412
기아오토큐|도남점|126.5275389|33.4891611|기아자동차오토큐|0647210021|제주특별자치도 제주시 연삼로 291||||||||기아오토큐 도남점|도남동|||160412
기아오토큐|이도점|126.545796|33.496518|기아자동차오토큐|0647598557|제주특별자치도 제주시 연신로 18||||||||기아오토큐 이도점|이도이동|||160412
기아오토큐|화북점|126.55161|33.508207|기아자동차오토큐|0647551472|제주특별자치도 제주시 일주동로 14||||||||기아오토큐 화북점|화북이동|||160412
기아오토큐|충남공업사|127.1425306|36.46195|기아자동차오토큐|0418533649||충남 공주시 신관동 160-6|||||||기아오토큐 충남공업사||||160412
기아오토큐|태안기아서비스|126.3343811|36.7537123|기아자동차오토큐|0416756666|충남 태안군 태안읍 서해로 2068-16||||||||기아오토큐 태안기아서비스|(평천리 63-13)|||160412
기아오토큐|독수리자동차공업사|127.562677|36.981098|기아자동차오토큐|0438774477|충북 음성군 금왕읍 무극로 19-14||||||||기아오토큐 독수리자동차공업사||||160412
기아오토큐|계룡점|127.2536528|36.2737389|기아자동차오토큐|0428408031|충청남도 계룡시 새터산길 8-7||||||||기아오토큐 계룡점||||160412
기아오토큐|신관점|127.1369222|36.4640667|기아자동차오토큐|0418529200|충청남도 공주시 공주대학로 17-61||||||||기아오토큐 신관점|신관동|||160412
기아오토큐|옥룡점|127.136735|36.453436|기아자동차오토큐|0418548585|충청남도 공주시 무령로 317||||||||기아오토큐 옥룡점|옥룡동|||160412
기아오토큐|한국자동차공업사|127.5009155|36.1017731|기아자동차오토큐|0417544902|충청남도 금산군 금산읍 무금로 2413||||||||기아오토큐 한국자동차공업사|(중도리107-1)|||160412
기아오토큐|논산전문정비|127.076092|36.184846|기아자동차오토큐|0417338300|충청남도 논산시 계백로 786||||||||기아오토큐 논산전문정비|등화동|||160412
기아오토큐|부창점|127.081783|36.192162|기아자동차오토큐|0417338206|충청남도 논산시 부창로 21||||||||기아오토큐 부창점|부창동|||160412
기아오토큐|취암점|127.095284|36.190895|기아자동차오토큐|0417339797|충청남도 논산시 시민로308번길 21||||||||기아오토큐 취암점|취암동|||160412
기아오토큐|신평점|126.7530441|36.8785414|기아자동차오토큐|0413633311|충청남도 당진시 신평면 중말길 9||||||||기아오토큐 신평점||||160412
기아오토큐|당진점|126.622613|36.892328|기아자동차오토큐|0413578685|충청남도 당진시 운곡로 205||||||||기아오토큐 당진점|채운동,기아모터스큐서비스당진점|||160412
기아오토큐|당진모터스자동차공업|126.6459655|36.8834261|기아자동차오토큐|0413572121|충청남도 당진시 천변2길 189||||||||기아오토큐 당진모터스자동차공업|781-2 수청동,사무실|||160412
기아오토큐|대천점|126.6051788|36.3451421|기아자동차오토큐|0419328597|충청남도 보령시 궁촌5길 25||||||||기아오토큐 대천점||||160412
기아오토큐|화산자동차정비공업사|126.628479|36.3689856|기아자동차오토큐|0419312993|충청남도 보령시 대청로 397||||||||기아오토큐 화산자동차정비공업사|화산동,KIA자동차정비공장|||160412
기아오토큐|부여점|126.921087|36.277003|기아자동차오토큐|0418340703|충청남도 부여군 부여읍 계백로 374||||||||기아오토큐 부여점||||160412
기아오토큐|대산점|126.442708|36.927716|기아자동차오토큐|0416815547|충청남도 서산시 대산읍 충의로 1839||||||||기아오토큐 대산점||||160412
기아오토큐|서산대형점|126.440277|36.7681467|기아자동차오토큐|0416671106|충청남도 서산시 여전중앙길 13-3||||||||기아오토큐 서산대형점|(예천동)|||160412
기아오토큐|애향자동차|126.501831|36.7489497|기아자동차오토큐|0416672345|충청남도 서산시 음암면 중앙로 548||||||||기아오토큐 애향자동차||||160412
기아오토큐|석림점|126.4656829|36.7730803|기아자동차오토큐|0419203211|충청남도 서산시 중앙로 131||||||||기아오토큐 석림점|(석림동 527-10)|||160412
기아오토큐|예천점|126.439935|36.772854|기아자동차오토큐|0416650930|충청남도 서산시 충의로 47||||||||기아오토큐 예천점|예천동|||160412
기아오토큐|서천점|126.6968536|36.0809825|기아자동차오토큐|0419528383|충청남도 서천군 서천읍 사곡로 111||||||||기아오토큐 서천점|(사곡리 90)|||160412
기아오토큐|한일자동차종합정비공|126.70205|36.0714806|기아자동차오토큐|0419513870|충청남도 서천군 서천읍 충절로 155||||||||기아오토큐 한일자동차종합정비공|기아자동차큐서비스|||160412
기아오토큐|현대자동차충청써비스|126.991673|36.792887|기아자동차오토큐|0415473399|충청남도 아산시 곡교천로125번길 35||||||||기아오토큐 현대자동차충청써비스|실옥동|||160412
기아오토큐|배방점|||기아자동차오토큐|0415464242|충청남도 아산시 배방읍 배방로 239-8||||||||기아오토큐 배방점||||160412
기아오토큐|현대모터스|127.0331268|36.7594641|기아자동차오토큐|0415490444|충청남도 아산시 순천향로 995||||||||기아오토큐 현대모터스|좌부동|||160412
기아오토큐|풍기점|126.992953|36.783969|기아자동차오토큐|0415328582|충청남도 아산시 온천대로 1708||||||||기아오토큐 풍기점|(풍기동)|||160412
기아오토큐|용화점|127.0067749|36.7708333|기아자동차오토큐|0415431020|충청남도 아산시 용화고길 5-21||||||||기아오토큐 용화점|용화동|||160412
기아오토큐|천안아산서비스|127.0901641|36.8191737|기아자동차오토큐|0415488200|충청남도 아산시 탕정면 삼성로 457||||||||기아오토큐 천안아산서비스||||160412
기아오토큐|동현자동차정비공업사|126.8448139|36.6875944|기아자동차오토큐|0413326263|충청남도 예산군 예산읍 금오대로 133-10||||||||기아오토큐 동현자동차정비공업사||||160412
기아오토큐|신흥공업사|126.8338928|36.7046453|기아자동차오토큐|0413313330|충청남도 예산군 예산읍 충서로 1122-7||||||||기아오토큐 신흥공업사|(석양리 44-1 외4필지)|||160412
기아오토큐|쌍용점|127.1340306|36.7981778|기아자동차오토큐|0415785588|충청남도 천안시 동남구 미라4길 58||||||||기아오토큐 쌍용점|쌍용동,기아자동차서비스|||160412
기아오토큐|남부자동차정비|127.1400604|36.7796563|기아자동차오토큐|0415528572|충청남도 천안시 동남구 용수골길 52||||||||기아오토큐 남부자동차정비|용곡동,기아자동차서비스센타|||160412
기아오토큐|구성점|127.166336|36.7927901|기아자동차오토큐|0415568585|충청남도 천안시 동남구 천안대로 533||||||||기아오토큐 구성점||||160412
