##NAME|SUBNAME|X|Y|MAPPERS_TYPE|TELNUM|NEWADDR|ADDR|FEAT1|FEAT2|AREA|DATE|ALTNAME|ETCNAME|ORGNAME|ETCADDR|PNUCODE|RD_JIBUN|MAPPERS_CD@@세븐일레븐
세븐일레븐|가평설악점|127.4913098|37.677804523|세븐일레븐|||경기 가평군 설악면 신천리 432-6|카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 가평설악점||||90701
세븐일레븐|가평수목원점|127.36325632|37.764292842|세븐일레븐||경기도 가평군 수목원로 157||ATM||||||세븐일레븐 가평수목원점||||90701
세븐일레븐|가평역점|127.5141034168473|37.814869400969314|세븐일레븐||경기도 가평군 문화로 1||||||||세븐일레븐 가평역점||||90701
세븐일레븐|가평용추계곡점|127.4880074|37.845482879|세븐일레븐||경기도 가평군 용추로 206||카페||||||세븐일레븐 가평용추계곡점|B동|||90701
세븐일레븐|가평운악점|127.34889683|37.864533102|세븐일레븐||경기도 가평군 현등사길 7-42||카페;ATM||||||세븐일레븐 가평운악점||||90701
세븐일레븐|가평운악청계점|127.34508874|37.83164528|세븐일레븐||경기도 가평군 하면 운악청계로 127||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평운악청계점||||90701
세븐일레븐|가평유명산점|127.49117265|37.595711701|세븐일레븐||경기도 가평군 설악면 유명산길 69||ATM||||||세븐일레븐 가평유명산점||||90701
세븐일레븐|가평읍내리점|127.50808242|37.83711649|세븐일레븐||경기도 가평군 가평읍 석봉로 249||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평읍내리점||||90701
세븐일레븐|가평자라섬점|127.52339559|37.819711618|세븐일레븐|||경기 가평군 가평읍 달전리 산7|||||||세븐일레븐 가평자라섬점||||90701
세븐일레븐|가평자라째즈점|127.51475512|37.817789232|세븐일레븐||경기도 가평군 호반로 2598||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 가평자라째즈점||||90701
세븐일레븐|가평자전거테마파크점|127.48787886|37.844596881|세븐일레븐||경기도 가평군 가평읍 경춘로 1782||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평자전거테마파크점||||90701
세븐일레븐|가평제령리점|127.51873746|37.901202582|세븐일레븐||경기도 가평군 북면 가화로 1347||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평제령리점||||90701
세븐일레븐|가평중앙점|127.50957018|37.83144131|세븐일레븐||경기도 가평군 가평읍 보납로 26-1||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평중앙점||||90701
세븐일레븐|가평청심점|127.48740393|37.677525211|세븐일레븐||경기 가평군 설악면 신천리 신천중앙로 149||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 가평청심점||||90701
세븐일레븐|가평체육센터점|127.35129033|37.819056863|세븐일레븐||경기도 가평군 조종희망로26번길 5||||||||세븐일레븐 가평체육센터점|1층|||90701
세븐일레븐|가평현리점|127.34831063|37.819159411|세븐일레븐||경기 가평군 하면 현리 조종새싹로 2||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 가평현리점|(272-3)|||90701
세븐일레븐|가평휴게소점|127.4788332|37.796454852|세븐일레븐||경기도 가평군 가평읍 경춘로 1745||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 가평휴게소점||||90701
세븐일레븐|조종운악리점|127.35678559167192|37.87340719702091|세븐일레븐|||경기도 가평군 조종면 운악리 279-21|||||||세븐일레븐 조종운악리점||||90701
세븐일레븐|청평대로점|127.41674497|37.737314021|세븐일레븐||경기 가평군 청평면 갈오현로10번길 4||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 청평대로점||||90701
세븐일레븐|청평삼회리점|127.40049200702727|37.71071978009695|세븐일레븐||경기도 가평군 북한강로 2189||카페||||||세븐일레븐 청평삼회리점||||90701
세븐일레븐|청평터미널점|127.42029694|37.737896045|세븐일레븐||경기 가평군 청평면 청평중앙로 52||카페;ATM||||||세븐일레븐 청평터미널점||||90701
세븐일레븐|현리맹호점|127.34470472303721|37.83407176491189|세븐일레븐||경기도 가평군 운악청계로 156||||||||세븐일레븐 현리맹호점||||90701
세븐일레븐|고양경찰서점|126.82891166|37.627535224|세븐일레븐||경기도 고양시 덕양구 중앙로 628||카페;ATM||||||세븐일레븐 고양경찰서점|101호 (화정동,예일프라자)|||90701
세븐일레븐|고양꽃박람회점|126.7687814|37.653845925|세븐일레븐||경기도 고양시 일산동구 호수로 595||||||||세븐일레븐 고양꽃박람회점|C-8 (장항동)|||90701
세븐일레븐|고양대로점|126.87825718|37.644630674|세븐일레븐||경기도 고양시 덕양구 삼송동 고양대로 1778||카페;ATM||||||세븐일레븐 고양대로점|108 109호|||90701
세븐일레븐|고양대영프라자점|126.87128888|37.634877392|세븐일레븐|||경기도 고양시 덕양구 원흥동 32-5|스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양대영프라자점|(신축건물) 1층 105호|||90701
세븐일레븐|고양덕은점|126.87783814|37.595819959|세븐일레븐||경기도 고양시 덕양구 중앙로62번길 1층 ||||||||세븐일레븐 고양덕은점||||90701
세븐일레븐|고양롯데아울렛점|126.86312374|37.629587267|세븐일레븐||경기도 고양시 덕양구 권율대로 420||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 고양롯데아울렛점|지하1층 (도내동,이케아고양점)|||90701
세븐일레븐|고양삼송점|126.87604973|37.64725364|세븐일레븐||경기도 고양시 덕양구 원흥5로 4||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양삼송점|1층 (삼송동)|||90701
세븐일레븐|고양연수원점|126.81579957|37.718647651|세븐일레븐|||경기도 고양시 일산동구 설문동 297-4|||||||세븐일레븐 고양연수원점||||90701
세븐일레븐|고양원당로점|126.8378361|37.661914924|세븐일레븐||경기도 고양시 덕양구 원당로113번길 3||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양원당로점|1층|||90701
세븐일레븐|고양원당점|126.83107253|37.657804168|세븐일레븐||경기도 고양시 덕양구 호국로789번길 6||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양원당점|주교동|||90701
세븐일레븐|고양원흥3단지점|126.87061506|37.63430607|세븐일레븐||경기도 고양시 덕양구 도래울로 85||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양원흥3단지점|86 (A3BL 상가111-1)|||90701
세븐일레븐|고양일고점|126.90122071|37.7004604|세븐일레븐||경기도 고양시 덕양구 읍내로 15||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양일고점|1층107,108호|||90701
세븐일레븐|고양점|126.90296351|37.706588474|세븐일레븐|||경기 고양시 덕양구 고양동 174-1|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양점|1층|||90701
세븐일레븐|고양종합터미널점|126.79043851|37.644541403|세븐일레븐||경기도 고양시 일산동구 백석동 일산로 78||카페;ATM||||||세븐일레븐 고양종합터미널점||||90701
세븐일레븐|고양주교제일점|126.83477634|37.655654267|세븐일레븐||경기도 고양시 덕양구 호국로 773||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양주교제일점|(주교동) 104호|||90701
세븐일레븐|고양중산동신점|126.77889401|37.687558297|세븐일레븐||경기도 고양시 일산동구 탄중로 426||카페||||||세븐일레븐 고양중산동신점|1층 103호 (중산동,동신경남상가)|||90701
세븐일레븐|고양초교점|126.90036524|37.716071756|세븐일레븐||경기도 고양시 덕양구 혜음로 17-18||카페;치킨;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 고양초교점|1층 101호 (고양동,성신피스빌)|||90701
세븐일레븐|고양터미널점|126.7896628|37.643177737|세븐일레븐||경기도 고양시 일산동구 중앙로 1036||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 고양터미널점|지상 1층 T06호 (백석동,고양종합터미널)|||90701
세븐일레븐|고양토당미림점|126.82546767|37.621810721|세븐일레븐||경기도 고양시 덕양구 지도로 52번길 , 11-2||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양토당미림점|1층,102호 (토당동,미림빌라)|||90701
세븐일레븐|고양토당본점|126.82634417|37.620936255|세븐일레븐||경기도 고양시 덕양구 토당동 행당로 11번길 4||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양토당본점|102호|||90701
세븐일레븐|고양통일로점|126.85575725|37.708399785|세븐일레븐|||경기 고양시 덕양구 관산동 685-32|카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양통일로점|103호 104호|||90701
세븐일레븐|고양행주산성점|126.82466|37.60493943|세븐일레븐|||경기 고양시 덕양구 행주내동 185|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양행주산성점||||90701
세븐일레븐|고양화정동점|126.83536173|37.638940055|세븐일레븐||경기도 고양시 덕양구 백양로 150||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 고양화정동점|1층|||90701
세븐일레븐|내유최고점|126.84541922|37.728045892|세븐일레븐|||경기도 고양시 덕양구 내유동 667-8|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 내유최고점||||90701
세븐일레븐|능곡사랑점|126.82348202|37.628020966|세븐일레븐|||경기도 고양시 덕양구 토당동 842|카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 능곡사랑점||||90701
세븐일레븐|능곡성원점|126.81988299|37.622018694|세븐일레븐||경기도 고양시 덕양구 능곡로13번길 15||카페||||||세븐일레븐 능곡성원점|104,105호|||90701
세븐일레븐|대화레포츠공원점|126.73662031|37.671877365|세븐일레븐||경기도 고양시 일산서구 대화로 153||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 대화레포츠공원점|(대화동)|||90701
세븐일레븐|대화본점|126.75401075|37.679328157|세븐일레븐||경기도 고양시 일산서구 대산로226번길 10||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 대화본점||||90701
세븐일레븐|대화새말공원점|126.75836279|37.683838431|세븐일레븐||경기도 고양시 일산서구 일산로636번길 37-33||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 대화새말공원점|1층 (대화동)|||90701
세븐일레븐|대화아이파크점|126.7349066|37.669289523|세븐일레븐||경기도 고양시 일산서구 고양대로255번길 45||||||||세븐일레븐 대화아이파크점|대화마을9단지 상가동 1층 101호 (대화동)|||90701
세븐일레븐|대화역점|126.74702104|37.675950926|세븐일레븐|||경기 고양시 일산서구 대화동 킨텍스프라자 102|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 대화역점||||90701
세븐일레븐|대화중앙점|126.74793099|37.676374531|세븐일레븐|||경기도 고양시 일산서구 대화동 2203|카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 대화중앙점|하성프라자 105~ 106호|||90701
세븐일레븐|덕양마상로점|126.8352956|37.664780125|세븐일레븐||경기도 고양시 덕양구 원당로 79-10||카페;치킨;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 덕양마상로점|(주교동)|||90701
세븐일레븐|덕양옥빛15단지점|126.83341781|37.628651686|세븐일레븐||경기도 고양시 덕양구 백양로 34||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 덕양옥빛15단지점|상가동 101호 (화정동)|||90701
세븐일레븐|덕양주교점|126.83491207|37.657816812|세븐일레븐||경기도 고양시 덕양구 호국로789번길 32||스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 덕양주교점|1층 (주교동)|||90701
세븐일레븐|덕양화정점|126.83232638|37.640471057|세븐일레븐||경기도 고양시 덕양구 화중로151번길 3||스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 덕양화정점|1층 (화정동)|||90701
세븐일레븐|도내센트럴점|126.86911869|37.629655336|세븐일레븐||경기도 고양시 덕양구 도래울로 42||카페||||||세븐일레븐 도내센트럴점|1층 106호 (도내동)|||90701
세븐일레븐|동국대일산병원점|126.80648638|37.676405856|세븐일레븐||경기도 고양시 일산동구 동국로 27||카페;스마트픽;반품접수;국제 특송 서비스||||||세븐일레븐 동국대일산병원점|식사동|||90701
세븐일레븐|문원로드점|126.8192719|37.714234659|세븐일레븐|||경기도 고양시 일산동구 지영동 413-1|카페;치킨의정석;ATM||||||세븐일레븐 문원로드점|413-35 1층 좌측 1호|||90701
세븐일레븐|백석나들점|126.78786211|37.643664647|세븐일레븐||경기도 고양시 일산동구 중앙로 1048||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 백석나들점|1층 127호 (백석동,일산르메이에르프라자)|||90701
세븐일레븐|백석동문오피스점|126.78617322|37.639927926|세븐일레븐||경기 고양시 일산동구 백석동 호수로 358-25||카페;ATM||||||세븐일레븐 백석동문오피스점|동문굿모닝오피스타워2차|||90701
세븐일레븐|백석브라운스톤점|126.7877615|37.637609861|세븐일레븐||경기도 고양시 일산동구 호수로 336||카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 백석브라운스톤점|1층 103호|||90701
세븐일레븐|백석비잔티움점|126.79236303|37.650044401|세븐일레븐|||경기도 고양시 일산동구 백석동 |카페;스마트픽;반품접수;ATM;국제 특송 서비스||||||세븐일레븐 백석비잔티움점||||90701
