##번호|개방서비스명|개방서비스ID|개방자치단체코드|관리번호|SINCE|인허가취소일자|영업상태구분코드|영업상태명|상세영업상태코드|상세영업상태명|폐업일자|휴업시작일자|휴업종료일자|재개업일자|TELNUM|AREA|소재지우편번호|ADDR|NEWADDR|도로명우편번호|NAME|최종수정시점|데이터갱신구분|데이터갱신일자|업태구분명|X|Y|위생업태명|건물지상층수|건물지하층수|사용시작지상층|사용끝지상층|사용시작지하층|사용끝지하층|한실수|양실수|욕실수|발한실여부|의자수|조건부허가신고사유|조건부허가시작일자|조건부허가종료일자|건물소유구분명|세탁기수|여성종사자수|남성종사자수|회수건조수|침대수|다중이용업소여부|MTYPE@@TAXBATH
15023|목욕장업|11_44_01_P|5350000|5350000-202-2015-00003|20150703||01|영업/정상|01|영업|||||005503108960|96.00|621070|경상남도 김해시 삼계동 산 2-4번지 외1필지 |경상남도 김해시 삼계로 134 (삼계동)|50832|김해시장애인목욕탕|20180517143946|I|2018-08-31 23:59:59.0|공동탕업|370886.718753092    |197599.692246187    |공동탕업|2|1|||||0|0|1|N|0|||||0|1|1|0|0|N|찜질방
15024|목욕장업|11_44_01_P|5350000|5350000-202-2000-00052|20000316||01|영업/정상|01|영업|||||055 3245050|538.00|621917|경상남도 김해시 어방동 357-3번지 |경상남도 김해시 활천로 180 (어방동)|50837|대우탕|20141110094555|I|2018-08-31 23:59:59.0|공동탕업|372942.049614763    |195186.075681581    |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15025|목욕장업|11_44_01_P|5350000|5350000-202-2000-00051|20000316||01|영업/정상|01|영업|||||005503211148|412.00|621030|경상남도 김해시 서상동 25-1번지 |경상남도 김해시 가락로 100-7 (서상동)|50915|장안탕|20180608160413|I|2018-08-31 23:59:59.0|공동탕업|371218.234212231    |194552.265560045    |공동탕업|0|0|1|3|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15026|목욕장업|11_44_01_P|5350000|5350000-202-2000-00047|20000316||01|영업/정상|01|영업|||||055 3432133|361.00|621806|경상남도 김해시 진영읍 여래리 710-22번지 |경상남도 김해시 진영읍 진영로 208-2|50868|천화탕|20180622145005|I|2018-08-31 23:59:59.0|공동탕업|357803.878696032    |201736.997033068    |공동탕업|0|0|0|0|0|0|0|0|0|Y|0|||||0|||0|0|N|찜질방
15027|목욕장업|11_44_01_P|5350000|5350000-202-2001-00002|20010512||01|영업/정상|01|영업|||||055 3328958|572.00|621050|경상남도 김해시 대성동 111-1번지 |경상남도 김해시 가락로129번길 34 (대성동)|50917|유성탕|20180608153954|I|2018-08-31 23:59:59.0|공동탕업|370791.157470075    |194839.125479039    |공동탕업|0|0|0|0|0|0|0|0|2|Y|0|||||0|||0|0|N|찜질방
15028|목욕장업|11_44_01_P|5350000|5350000-202-2000-00029|20000316||01|영업/정상|01|영업|||||055 3219892|403.00|621913|경상남도 김해시 삼정동 610-6번지 |경상남도 김해시 김해대로2453번길 8 (삼정동)|50934|삼정탕|20120319154049|I|2018-08-31 23:59:59.0|공동탕업|372474.805049247    |193770.302365863    |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15029|목욕장업|11_44_01_P|5350000|5350000-202-2000-00031|20000316||01|영업/정상|01|영업|||||005503356454|494.80|621210|경상남도 김해시 불암동 450-58번지 |경상남도 김해시 식만로 377-8 (불암동)|50937|삼생한방탕|20180620170015|I|2018-08-31 23:59:59.0|공동탕업|375229.565047334    |193084.362282816    |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15030|목욕장업|11_44_01_P|5350000|5350000-202-2002-00002|20020323||01|영업/정상|01|영업|||||055 3309000|1,242.78|621290|경상남도 김해시 삼문동 562-12번지 외 1필지 2층 |경상남도 김해시 대청로104번길 84, 2층 (삼문동)|51002|장유스파랜드전용탕|20151002105759|I|2018-08-31 23:59:59.0|목욕장업 기타|364528.702392152    |189118.56118671     |목욕장업 기타|2|2|2|2|0|0|0|0|26|N|0||||자가|0|||0|0|N|찜질방
15031|목욕장업|11_44_01_P|5350000|5350000-202-2012-00002|20121203||01|영업/정상|01|영업|||||055 330 9000|3,018.06|621290|경상남도 김해시 삼문동 562-12번지 지하1층 |경상남도 김해시 대청로104번길 84, 지하1층 (삼문동)|51002|장유스파랜드|20151002105216|I|2018-08-31 23:59:59.0|공동탕업|364528.702392152    |189118.56118671     |공동탕업|2|2|0|0|1|1|0|0|2|Y|0||||자가|0|||0|0|Y|찜질방
15032|목욕장업|11_44_01_P|5350000|5350000-202-2000-00070|20000901||01|영업/정상|01|영업|||||055 3246000|558.00|621901|경상남도 김해시 구산동 440-1번지 |경상남도 김해시 가락로 282 (구산동)|50907|정수탕|20190107142109|U|2019-01-09 02:40:00.0|공동탕업|370394.879210568    |196139.82925739     |공동탕업|0|0|2|3|0|0|0|0|2|Y|0|||||0|||0|0|N|찜질방
15033|목욕장업|11_44_01_P|5350000|5350000-202-2000-00034|20000316||01|영업/정상|01|영업|||||055 3223687|336.00|621020|경상남도 김해시 동상동 624-7번지 |경상남도 김해시 가야로528번길 8 (동상동)|50914|녹천탕|20120831140424|I|2018-08-31 23:59:59.0|공동탕업|371855.083647367    |194528.143433158    |공동탕업||||||||||N|||||||||||N|찜질방
15034|목욕장업|11_44_01_P|5350000|5350000-202-2000-00075|20000316||01|영업/정상|01|영업|||||055 3322422|322.00|621905|경상남도 김해시 내동 694번지 |경상남도 김해시 금관대로1359번길 1 (내동)|50890|송림탕|20180624103206|I|2018-08-31 23:59:59.0|공동탕업|369762.577915337    |195456.139527995    |공동탕업|0|0|1|1|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15035|목욕장업|11_44_01_P|5350000|5350000-202-2000-00036|20000316||01|영업/정상|01|영업|||||055 3376365|601.50|621909|경상남도 김해시 삼방동 181-5번지 |경상남도 김해시 활천로285번길 3 (삼방동)|50818|청호탕|20171227171542|I|2018-08-31 23:59:59.0|공동탕업|373777.103522857    |195468.833420747    |공동탕업|5|0|1|3|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15036|목욕장업|11_44_01_P|5350000|5350000-202-2000-00038|20000316||01|영업/정상|01|영업|||||055 335 6454|347.05|621899|경상남도 김해시 대동면 초정리 13-282번지 |경상남도 김해시 대동면 동남로85번길 52|50808|대동탕|20121122163026|I|2018-08-31 23:59:59.0|공동탕업|381165.841525913    |194987.19347235     |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15037|목욕장업|11_44_01_P|5350000|5350000-202-2004-00012|20040913||01|영업/정상|01|영업|||||055 3393659|822.46|621070|경상남도 김해시 삼계동 1416-4번지 |경상남도 김해시 가야로30번길 7-11 (삼계동)|50896|용해탕|20180622144450|I|2018-08-31 23:59:59.0|공동탕업|369579.198261006    |198255.196430395    |공동탕업|5|1|3|4|0|0|0|0|2|Y|0|||||0|||0|0|N|찜질방
15038|목욕장업|11_44_01_P|5350000|5350000-202-2005-00002|20050207||01|영업/정상|01|영업|||||055 312 8189|854.85|621250|경상남도 김해시 부곡동 1161-2번지 외1필지 일진프라자 401호|경상남도 김해시 능동로149번길 8, 401호 (부곡동, 외1필지 일진프라자)|50981|석봉사우나|20130715180814|I|2018-08-31 23:59:59.0|공동탕업|364525.701996118    |190782.114280535    |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15039|목욕장업|11_44_01_P|5350000|5350000-202-2008-00002|20080730||01|영업/정상|01|영업|||||005503234456|715.26|621911|경상남도 김해시 삼방동 692번지 |경상남도 김해시 삼안로268번길 4 (삼방동)|50815|뉴-화인탕|20180517144010|I|2018-08-31 23:59:59.0|공동탕업|373828.422806833    |196390.70253115     |공동탕업|2|0|||||0|0|2|Y|0||||임대|0|||||N|찜질방
15040|목욕장업|11_44_01_P|5350000|5350000-202-2003-00014|20031021||01|영업/정상|01|영업|||||055 3143741|1,090.92|621250|경상남도 김해시 부곡동 809-2번지 3층,4층 |경상남도 김해시 장유로 182, 3층,4층 (부곡리)|50976|센텀대중목욕탕|20121205115320|I|2018-08-31 23:59:59.0|공동탕업|364358.914251262    |191235.499525556    |공동탕업|5|0|3|4|0|0|0|0|2|Y|0||||임대|0|||0|0|N|찜질방
15041|목욕장업|11_44_01_P|5350000|5350000-202-2011-00002|20110905||01|영업/정상|01|영업|||||055 331 1992|1,104.05|621320|경상남도 김해시 율하동 1352-2번지 율하스포츠센터 5층,6층 |경상남도 김해시 율하1로 114, 5층,6층 (율하리,율하스포츠센터)|51018|경보사우나|20121217103532|I|2018-08-31 23:59:59.0|공동탕업|365360.593817893    |187451.257903975    |공동탕업|8|2|5|6|0|0|0|0|2|Y|0||||임대|0|||0|0|Y|찜질방
15042|목욕장업|11_44_01_P|5350000|5350000-202-2000-00032|20000316||01|영업/정상|01|영업|||||055 3361803|399.00|621902|경상남도 김해시 내동 138-8번지 |경상남도 김해시 평전로201번길 3-33 (내동)|50889|한일목욕탕|20180624103144|I|2018-08-31 23:59:59.0|공동탕업|369511.857444101    |195464.987040086    |공동탕업|0|0|0|0|0|0|0|0|2|Y|0|||||0|||0|0|N|찜질방
15043|목욕장업|11_44_01_P|5350000|5350000-202-2000-00022|20000316||01|영업/정상|01|영업|||||055 3377729|472.00|621050|경상남도 김해시 대성동 183-7번지 |경상남도 김해시 가락로 156-8 (대성동)|50913|창성탕|20120319153443|I|2018-08-31 23:59:59.0|공동탕업|371027.443462965    |195037.832722508    |공동탕업|0|0|0|0|0|0|0|0|0|N|0|||||0|||0|0|N|찜질방
15044|목욕장업|11_44_01_P|5350000|5350000-202-2005-00003|20050207||01|영업/정상|01|영업|||||005503329207|1,655.48|621070|경상남도 김해시 삼계동 1470-2번지 보경프라자 B101호|경상남도 김해시 해반천로144번길 9-17, B101호 (삼계동, 보경프라자)|50901|용천스파랜드|20180622144737|I|2018-08-31 23:59:59.0|공동탕업|369925.43543503     |197423.528644315    |공동탕업|5|2|0|0|1|1|0|0|2|Y|0|||||0|||0|0|N|찜질방
15045|목욕장업|11_44_01_P|5350000|5350000-202-2000-00035|20000316||01|영업/정상|01|영업|||||055 3364326|492.16|621913|경상남도 김해시 삼정동 659-2번지 |경상남도 김해시 인제로25번길 57 (삼정동)|50933|유심천|20111124142511|I|2018-08-31 23:59:59.0|공동탕업|372812.418932633    |193975.585126137    |공동탕업|0|0|0||0||0|0|0|N|0||||||||||N|찜질방
